timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
408637470,0.0,0.0,0.0,0.0065485043,0.0010023506,-2.9343262,0.0,0.0,0.0,-0.78042793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580026,0.25800267,4.0523543,0.0,0.0,0.0,0.0900988,0.0,0.0,0.0,0.0,0.0,0.0070756734,0.003277526,0.013229086,0.0,0.0,0.0,0.0,0.0,0.0
408845470,0.0,0.0,0.0,0.006765532,0.0008990324,-2.996338,0.0,0.0,0.0,-0.7804283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25816822,0.25816828,4.052902,0.0,0.0,0.0,0.09009887,0.0,0.0,0.0,0.0,0.0,0.007720764,0.0048346724,0.017602801,0.0,0.0,0.0,0.0,0.0,0.0
409050270,0.0,0.0,0.0,0.0067131775,0.0005894838,-3.0714722,0.0,0.0,0.0,-0.78042835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25801587,0.25801593,4.0526047,0.0,0.0,0.0,0.09009889,0.0,0.0,0.0,0.0,0.0,0.0066398443,0.0010243987,0.005773628,0.0,0.0,0.0,0.0,0.0,0.0
409251070,0.0,0.0,0.0,0.006686278,0.00022034309,-2.690857,0.0,0.0,0.0,-0.7804282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25784713,0.2578472,4.052196,0.0,0.0,0.0,0.09009885,0.0,0.0,0.0,0.0,0.0,0.0061194296,0.0064990814,0.02638228,0.0,0.0,0.0,0.0,0.0,0.0
409451070,0.0,0.0,0.0,0.006851392,-7.679827e-05,-2.9747314,0.0,0.0,0.0,-0.78042895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25795358,0.25795364,4.0525146,0.0,0.0,0.0,0.09009902,0.0,0.0,0.0,0.0,0.0,0.00582633,0.0037578468,0.012544488,0.0,0.0,0.0,0.0,0.0,0.0
409651870,0.0,0.0,0.0,0.0068817213,-0.0004001477,-3.0377808,0.0,0.0,0.0,-0.7804291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580222,0.25802225,4.052767,0.0,0.0,0.0,0.09009906,0.0,0.0,0.0,0.0,0.0,0.0066190274,0.0013338123,0.004699715,0.0,0.0,0.0,0.0,0.0,0.0
409860670,0.0,0.0,0.0,0.0065907515,-0.00070671446,-2.7834473,0.0,0.0,0.0,-0.7804287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25779194,0.257792,4.0521502,0.0,0.0,0.0,0.09009896,0.0,0.0,0.0,0.0,0.0,0.006831864,0.009944027,0.04070492,0.0,0.0,0.0,0.0,0.0,0.0
410062270,0.0,0.0,0.0,0.006569597,-0.0010873383,-2.9898071,0.0,0.0,0.0,-0.78042895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25792062,0.2579207,4.0524783,0.0,0.0,0.0,0.09009902,0.0,0.0,0.0,0.0,0.0,0.0071677975,0.0012829939,0.008855655,0.0,0.0,0.0,0.0,0.0,0.0
410262270,0.0,0.0,0.0,0.0063060415,-0.0014157207,-2.9799805,0.0,0.0,0.0,-0.7804285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578791,0.2578792,4.052355,0.0,0.0,0.0,0.090098925,0.0,0.0,0.0,0.0,0.0,0.0073796045,0.0024800263,0.006534131,0.0,0.0,0.0,0.0,0.0,0.0
410467070,0.0,0.0,0.0,0.006092715,-0.0017916253,-2.9821777,0.0,0.0,0.0,-0.780429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25789684,0.25789693,4.0524077,0.0,0.0,0.0,0.09009904,0.0,0.0,0.0,0.0,0.0,0.00666738,0.0027534885,0.010658771,0.0,0.0,0.0,0.0,0.0,0.0
410671919,0.0,0.0,0.0,0.005871971,-0.0021064512,-3.003296,0.0,0.0,0.0,-0.7804296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578177,0.25781778,4.052167,0.0,0.0,0.0,0.09009918,0.0,0.0,0.0,0.0,0.0,0.0050370777,0.0069147716,0.024114845,0.0,0.0,0.0,0.0,0.0,0.0
410871883,0.0,0.0,0.0,0.005790212,-0.0023667333,-3.2196655,0.0,0.0,0.0,-0.78043026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578272,0.25782728,4.052162,0.0,0.0,0.0,0.09009933,0.0,0.0,0.0,0.0,0.0,0.004939199,0.0009951399,0.0036626959,0.0,0.0,0.0,0.0,0.0,0.0
411073470,0.0,0.0,0.0,0.0058379606,-0.0027108802,-2.9015503,0.0,0.0,0.0,-0.7804304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25784725,0.25784734,4.05222,0.0,0.0,0.0,0.09009936,0.0,0.0,0.0,0.0,0.0,0.005662009,0.009072932,0.035128165,0.0,0.0,0.0,0.0,0.0,0.0
411282270,0.0,0.0,0.0,0.005883519,-0.0029711109,-3.0375977,0.0,0.0,0.0,-0.7804306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25782412,0.2578242,4.052125,0.0,0.0,0.0,0.0900994,0.0,0.0,0.0,0.0,0.0,0.0064001516,0.007865174,0.02907317,0.0,0.0,0.0,0.0,0.0,0.0
411482270,0.0,0.0,0.0,0.006132709,-0.003249843,-2.9221191,0.0,0.0,0.0,-0.7804308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579502,0.25795028,4.052452,0.0,0.0,0.0,0.09009945,0.0,0.0,0.0,0.0,0.0,0.0070748106,0.0013021432,0.0058290823,0.0,0.0,0.0,0.0,0.0,0.0
411683070,0.0,0.0,0.0,0.006220441,-0.0033946105,-2.9762573,0.0,0.0,0.0,-0.78043115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25796017,0.25796026,4.0525007,0.0,0.0,0.0,0.09009953,0.0,0.0,0.0,0.0,0.0,0.0065082004,0.0006485855,0.0042397976,0.0,0.0,0.0,0.0,0.0,0.0
411891870,0.0,0.0,0.0,0.0061936467,-0.0034562114,-3.1555176,0.0,0.0,0.0,-0.7804313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25790325,0.25790334,4.052353,0.0,0.0,0.0,0.09009955,0.0,0.0,0.0,0.0,0.0,0.006105786,0.0012375042,0.001652514,0.0,0.0,0.0,0.0,0.0,0.0
412091918,0.0,0.0,0.0,0.0062328805,-0.003563132,-3.046814,0.0,0.0,0.0,-0.78043103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2577819,0.25778195,4.0519967,0.0,0.0,0.0,0.09009951,0.0,0.0,0.0,0.0,0.0,0.006210653,0.005214521,0.018498607,0.0,0.0,0.0,0.0,0.0,0.0
412297479,0.0,0.0,0.0,0.006272659,-0.0037983514,-2.8655396,0.0,0.0,0.0,-0.7804313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25775462,0.25775468,4.0518737,0.0,0.0,0.0,0.09009955,0.0,0.0,0.0,0.0,0.0,0.0062934738,0.0031838366,0.011944083,0.0,0.0,0.0,0.0,0.0,0.0
412498270,0.0,0.0,0.0,0.006540734,-0.004094706,-2.720642,0.0,0.0,0.0,-0.7804317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579357,0.25793576,4.052349,0.0,0.0,0.0,0.09009966,0.0,0.0,0.0,0.0,0.0,0.0067441193,0.003036971,0.007924552,0.0,0.0,0.0,0.0,0.0,0.0
412698270,0.0,0.0,0.0,0.00667826,-0.0041751848,-3.1152954,0.0,0.0,0.0,-0.78043205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257974,0.2579741,4.0524535,0.0,0.0,0.0,0.09009974,0.0,0.0,0.0,0.0,0.0,0.006367199,0.0040763128,0.016219681,0.0,0.0,0.0,0.0,0.0,0.0
412907070,0.0,0.0,0.0,0.0067274445,-0.0042382134,-3.1066895,0.0,0.0,0.0,-0.7804321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580507,0.2580508,4.0527143,0.0,0.0,0.0,0.09009976,0.0,0.0,0.0,0.0,0.0,0.0068584527,0.007078699,0.027554067,0.0,0.0,0.0,0.0,0.0,0.0
413107870,0.0,0.0,0.0,0.0064982786,-0.0043195295,-2.916809,0.0,0.0,0.0,-0.7804323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579616,0.2579617,4.052527,0.0,0.0,0.0,0.09009979,0.0,0.0,0.0,0.0,0.0,0.0067055165,0.002743776,0.009076498,0.0,0.0,0.0,0.0,0.0,0.0
413307870,0.0,0.0,0.0,0.006066885,-0.00443479,-3.1376343,0.0,0.0,0.0,-0.78043175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579064,0.25790647,4.0523787,0.0,0.0,0.0,0.09009968,0.0,0.0,0.0,0.0,0.0,0.006295037,0.009150808,0.033529676,0.0,0.0,0.0,0.0,0.0,0.0
413512670,0.0,0.0,0.0,0.0059132944,-0.0044860505,-2.941162,0.0,0.0,0.0,-0.7804325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25807306,0.25807312,4.0528684,0.0,0.0,0.0,0.09009984,0.0,0.0,0.0,0.0,0.0,0.0065288027,0.0015085828,0.0057530445,0.0,0.0,0.0,0.0,0.0,0.0
413713470,0.0,0.0,0.0,0.00562908,-0.004209043,-2.6798706,0.0,0.0,0.0,-0.7804322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578,0.2578001,4.052124,0.0,0.0,0.0,0.09009978,0.0,0.0,0.0,0.0,0.0,0.006138028,0.004375058,0.019044748,0.0,0.0,0.0,0.0,0.0,0.0
413913470,0.0,0.0,0.0,0.005600427,-0.00392887,-3.0717163,0.0,0.0,0.0,-0.78043205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25777423,0.2577743,4.052005,0.0,0.0,0.0,0.09009974,0.0,0.0,0.0,0.0,0.0,0.0062432783,0.010059879,0.03929963,0.0,0.0,0.0,0.0,0.0,0.0
414114293,0.0,0.0,0.0,0.005466621,-0.0035789462,-2.8504028,0.0,0.0,0.0,-0.7804324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25761348,0.25761357,4.051458,0.0,0.0,0.0,0.09009983,0.0,0.0,0.0,0.0,0.0,0.0055051115,0.010991569,0.039650474,0.0,0.0,0.0,0.0,0.0,0.0
414315070,0.0,0.0,0.0,0.0054010614,-0.0032602977,-2.8276367,0.0,0.0,0.0,-0.7804326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25764787,0.25764793,4.05143,0.0,0.0,0.0,0.09009986,0.0,0.0,0.0,0.0,0.0,0.00519212,0.008279289,0.02622588,0.0,0.0,0.0,0.0,0.0,0.0
414523070,0.0,0.0,0.0,0.005409182,-0.002969524,-2.9102783,0.0,0.0,0.0,-0.78043306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25772378,0.25772384,4.0515785,0.0,0.0,0.0,0.090099975,0.0,0.0,0.0,0.0,0.0,0.005885089,0.00012864241,0.003300501,0.0,0.0,0.0,0.0,0.0,0.0
414723910,0.0,0.0,0.0,0.0051500956,-0.0026013546,-2.871521,0.0,0.0,0.0,-0.78043294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25758857,0.25758862,4.0511007,0.0,0.0,0.0,0.09009995,0.0,0.0,0.0,0.0,0.0,0.0057134097,0.011874607,0.04168412,0.0,0.0,0.0,0.0,0.0,0.0
414923870,0.0,0.0,0.0,0.0049305307,-0.0023993978,-3.1792603,0.0,0.0,0.0,-0.78043264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2575494,0.25754946,4.050879,0.0,0.0,0.0,0.09009988,0.0,0.0,0.0,0.0,0.0,0.0068015507,0.0075008073,0.031665888,0.0,0.0,0.0,0.0,0.0,0.0
415131070,0.0,0.0,0.0,0.0046166712,-0.0023411086,-3.0881348,0.0,0.0,0.0,-0.78043264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2575397,0.25753975,4.050723,0.0,0.0,0.0,0.09009988,0.0,0.0,0.0,0.0,0.0,0.006808858,0.0015907532,0.00677741,0.0,0.0,0.0,0.0,0.0,0.0
415331070,0.0,0.0,0.0,0.004396311,-0.0022553995,-3.0228271,0.0,0.0,0.0,-0.7804329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25756872,0.25756878,4.050692,0.0,0.0,0.0,0.09009993,0.0,0.0,0.0,0.0,0.0,0.0066227056,0.0027215315,0.012453152,0.0,0.0,0.0,0.0,0.0,0.0
415532670,0.0,0.0,0.0,0.00428098,-0.0022025993,-3.1306152,0.0,0.0,0.0,-0.78043336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25767002,0.25767007,4.050914,0.0,0.0,0.0,0.09010004,0.0,0.0,0.0,0.0,0.0,0.0059103076,0.0008024814,0.0045026327,0.0,0.0,0.0,0.0,0.0,0.0
415741493,0.0,0.0,0.0,0.004125234,-0.0021292227,-2.7312622,0.0,0.0,0.0,-0.7804333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25763106,0.25763112,4.050759,0.0,0.0,0.0,0.09010003,0.0,0.0,0.0,0.0,0.0,0.0063225976,0.0041386914,0.019368775,0.0,0.0,0.0,0.0,0.0,0.0
415941470,0.0,0.0,0.0,0.004026717,-0.0020899205,-2.848877,0.0,0.0,0.0,-0.78043354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2577906,0.25779063,4.0512023,0.0,0.0,0.0,0.09010008,0.0,0.0,0.0,0.0,0.0,0.0069517717,0.0070883515,0.030439483,0.0,0.0,0.0,0.0,0.0,0.0
416147070,0.0,0.0,0.0,0.0039700763,-0.00207338,-2.7965088,0.0,0.0,0.0,-0.7804337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25799498,0.257995,4.0518184,0.0,0.0,0.0,0.090100124,0.0,0.0,0.0,0.0,0.0,0.006797506,0.011454632,0.04399496,0.0,0.0,0.0,0.0,0.0,0.0
416343870,0.0,0.0,0.0,0.0039243433,-0.002065316,-3.3379517,0.0,0.0,0.0,-0.78043437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579791,0.25797915,4.0518923,0.0,0.0,0.0,0.09010028,0.0,0.0,0.0,0.0,0.0,0.0062322444,0.0011431456,0.0011314605,0.0,0.0,0.0,0.0,0.0,0.0
416544670,0.0,0.0,0.0,0.003994465,-0.0020482228,-3.1416626,0.0,0.0,0.0,-0.7804344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25795746,0.25795752,4.051924,0.0,0.0,0.0,0.09010029,0.0,0.0,0.0,0.0,0.0,0.0054955953,0.002851779,0.0070545636,0.0,0.0,0.0,0.0,0.0,0.0
416752670,0.0,0.0,0.0,0.0042360583,-0.0021062274,-2.4515991,0.0,0.0,0.0,-0.78043455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25796422,0.25796428,4.052056,0.0,0.0,0.0,0.090100326,0.0,0.0,0.0,0.0,0.0,0.006848421,0.0006301139,0.0020685394,0.0,0.0,0.0,0.0,0.0,0.0
416953470,0.0,0.0,0.0,0.004482756,-0.0021707616,-2.9309692,0.0,0.0,0.0,-0.78043437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25781947,0.25781953,4.0517244,0.0,0.0,0.0,0.09010028,0.0,0.0,0.0,0.0,0.0,0.00686229,0.0062338393,0.023737064,0.0,0.0,0.0,0.0,0.0,0.0
417155070,0.0,0.0,0.0,0.00484593,-0.0022844344,-2.8789062,0.0,0.0,0.0,-0.7804339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257728,0.25772807,4.051462,0.0,0.0,0.0,0.09010017,0.0,0.0,0.0,0.0,0.0,0.006785647,0.006083403,0.023744447,0.0,0.0,0.0,0.0,0.0,0.0
417355070,0.0,0.0,0.0,0.005188793,-0.0022950247,-3.1246948,0.0,0.0,0.0,-0.7804338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25773394,0.257734,4.051449,0.0,0.0,0.0,0.09010014,0.0,0.0,0.0,0.0,0.0,0.007197128,0.0029177123,0.009866465,0.0,0.0,0.0,0.0,0.0,0.0
417564694,0.0,0.0,0.0,0.0058780382,-0.0023249178,-3.0166016,0.0,0.0,0.0,-0.78043455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25800702,0.25800708,4.052242,0.0,0.0,0.0,0.090100326,0.0,0.0,0.0,0.0,0.0,0.0069959,0.0042399596,0.017066857,0.0,0.0,0.0,0.0,0.0,0.0
417765470,0.0,0.0,0.0,0.0063336217,-0.0022497145,-2.9363403,0.0,0.0,0.0,-0.7804344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25801933,0.2580194,4.0523577,0.0,0.0,0.0,0.09010029,0.0,0.0,0.0,0.0,0.0,0.0069612926,0.0047728913,0.020204667,0.0,0.0,0.0,0.0,0.0,0.0
417971070,0.0,0.0,0.0,0.0067804833,-0.0021461863,-3.1375732,0.0,0.0,0.0,-0.7804342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25786808,0.25786814,4.052015,0.0,0.0,0.0,0.09010024,0.0,0.0,0.0,0.0,0.0,0.0066702617,0.0079677105,0.030847535,0.0,0.0,0.0,0.0,0.0,0.0
418171070,0.0,0.0,0.0,0.0071120346,-0.0021035778,-3.2679443,0.0,0.0,0.0,-0.780434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578029,0.25780296,4.0518293,0.0,0.0,0.0,0.0901002,0.0,0.0,0.0,0.0,0.0,0.0067909854,0.0025291108,0.0031569968,0.0,0.0,0.0,0.0,0.0,0.0
418371870,0.0,0.0,0.0,0.007413343,-0.0019966727,-2.8966675,0.0,0.0,0.0,-0.78043413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2577116,0.25771165,4.051541,0.0,0.0,0.0,0.09010022,0.0,0.0,0.0,0.0,0.0,0.006054191,0.0013729881,0.004696514,0.0,0.0,0.0,0.0,0.0,0.0
418577470,0.0,0.0,0.0,0.0077732755,-0.0020322194,-2.9909668,0.0,0.0,0.0,-0.7804341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2577183,0.25771835,4.05149,0.0,0.0,0.0,0.09010021,0.0,0.0,0.0,0.0,0.0,0.0070433966,0.003980353,0.010880182,0.0,0.0,0.0,0.0,0.0,0.0
418778270,0.0,0.0,0.0,0.008195984,-0.0022854863,-3.0109253,0.0,0.0,0.0,-0.7804342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25775424,0.25775427,4.0515647,0.0,0.0,0.0,0.090100236,0.0,0.0,0.0,0.0,0.0,0.0069626933,0.0007250862,0.0066356934,0.0,0.0,0.0,0.0,0.0,0.0
418986270,0.0,0.0,0.0,0.008560233,-0.0025848043,-3.1792603,0.0,0.0,0.0,-0.7804338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25776204,0.2577621,4.0515337,0.0,0.0,0.0,0.09010014,0.0,0.0,0.0,0.0,0.0,0.006486029,0.004874014,0.018093124,0.0,0.0,0.0,0.0,0.0,0.0
419187070,0.0,0.0,0.0,0.008871545,-0.0028253037,-3.0115356,0.0,0.0,0.0,-0.78043425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578118,0.25781184,4.0516615,0.0,0.0,0.0,0.09010025,0.0,0.0,0.0,0.0,0.0,0.0067591504,0.0011011926,0.0033119058,0.0,0.0,0.0,0.0,0.0,0.0
419387870,0.0,0.0,0.0,0.009018453,-0.003161848,-2.847351,0.0,0.0,0.0,-0.7804341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25786895,0.25786898,4.051816,0.0,0.0,0.0,0.09010021,0.0,0.0,0.0,0.0,0.0,0.007007541,0.005821326,0.021461627,0.0,0.0,0.0,0.0,0.0,0.0
419587871,0.0,0.0,0.0,0.009143598,-0.0035799835,-2.7753906,0.0,0.0,0.0,-0.78043455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25790077,0.2579008,4.051946,0.0,0.0,0.0,0.09010031,0.0,0.0,0.0,0.0,0.0,0.006820129,0.0016647663,0.005250111,0.0,0.0,0.0,0.0,0.0,0.0
419796670,0.0,0.0,0.0,0.0089406045,-0.004076651,-2.8651123,0.0,0.0,0.0,-0.7804343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2577761,0.25777614,4.0516167,0.0,0.0,0.0,0.090100266,0.0,0.0,0.0,0.0,0.0,0.006593929,0.0009829139,0.002633308,0.0,0.0,0.0,0.0,0.0,0.0
420001485,0.0,0.0,0.0,0.008699747,-0.004622828,-3.0040894,0.0,0.0,0.0,-0.7804345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25777128,0.2577713,4.0515733,0.0,0.0,0.0,0.0901003,0.0,0.0,0.0,0.0,0.0,0.006420822,0.00070585025,0.0011451051,0.0,0.0,0.0,0.0,0.0,0.0
420201470,0.0,0.0,0.0,0.008440728,-0.0051169484,-3.2393188,0.0,0.0,0.0,-0.78043425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25780305,0.25780308,4.0516324,0.0,0.0,0.0,0.09010025,0.0,0.0,0.0,0.0,0.0,0.0067269257,0.007363991,0.023446217,0.0,0.0,0.0,0.0,0.0,0.0
420402270,0.0,0.0,0.0,0.007993383,-0.005553889,-3.0181274,0.0,0.0,0.0,-0.78043437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25777033,0.2577704,4.0515447,0.0,0.0,0.0,0.09010028,0.0,0.0,0.0,0.0,0.0,0.0065473984,0.001380554,0.006340424,0.0,0.0,0.0,0.0,0.0,0.0
420610270,0.0,0.0,0.0,0.0074596414,-0.0059167314,-3.3251953,0.0,0.0,0.0,-0.7804342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25776416,0.2577642,4.051506,0.0,0.0,0.0,0.090100236,0.0,0.0,0.0,0.0,0.0,0.0062307282,0.005018673,0.017198438,0.0,0.0,0.0,0.0,0.0,0.0
420811070,0.0,0.0,0.0,0.007110995,-0.006284942,-3.1239014,0.0,0.0,0.0,-0.78043437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578243,0.25782433,4.0516567,0.0,0.0,0.0,0.09010027,0.0,0.0,0.0,0.0,0.0,0.006656739,0.002306889,0.0082962625,0.0,0.0,0.0,0.0,0.0,0.0
421011870,0.0,0.0,0.0,0.0067198193,-0.0066623855,-3.026123,0.0,0.0,0.0,-0.78043467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25787526,0.25787532,4.0518203,0.0,0.0,0.0,0.09010034,0.0,0.0,0.0,0.0,0.0,0.0058360985,0.004625929,0.011149781,0.0,0.0,0.0,0.0,0.0,0.0
421211870,0.0,0.0,0.0,0.0064291847,-0.006930918,-3.361267,0.0,0.0,0.0,-0.7804348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25782776,0.2578278,4.051722,0.0,0.0,0.0,0.09010037,0.0,0.0,0.0,0.0,0.0,0.0061181835,0.00095891824,0.0017865779,0.0,0.0,0.0,0.0,0.0,0.0
421417477,0.0,0.0,0.0,0.0062485607,-0.0072628497,-3.1636963,0.0,0.0,0.0,-0.7804346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25773048,0.25773054,4.0514417,0.0,0.0,0.0,0.09010033,0.0,0.0,0.0,0.0,0.0,0.0063180057,0.009022113,0.035316225,0.0,0.0,0.0,0.0,0.0,0.0
421618270,0.0,0.0,0.0,0.0060671745,-0.007535532,-3.413025,0.0,0.0,0.0,-0.78043437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25763884,0.2576389,4.051124,0.0,0.0,0.0,0.09010028,0.0,0.0,0.0,0.0,0.0,0.00623057,0.009240902,0.03903053,0.0,0.0,0.0,0.0,0.0,0.0
421819070,0.0,0.0,0.0,0.0060116486,-0.008129672,-3.4486084,0.0,0.0,0.0,-0.7804351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578764,0.25787646,4.0517526,0.0,0.0,0.0,0.09010044,0.0,0.0,0.0,0.0,0.0,0.0064929607,0.0067025186,0.023833992,0.0,0.0,0.0,0.0,0.0,0.0
422027070,0.0,0.0,0.0,0.0060012303,-0.008590955,-3.000183,0.0,0.0,0.0,-0.78043485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25798866,0.25798875,4.052123,0.0,0.0,0.0,0.09010039,0.0,0.0,0.0,0.0,0.0,0.0066191154,0.0011483396,0.005695648,0.0,0.0,0.0,0.0,0.0,0.0
422227910,0.0,0.0,0.0,0.006189227,-0.008814313,-3.0874023,0.0,0.0,0.0,-0.7804349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25798523,0.2579853,4.0521975,0.0,0.0,0.0,0.0901004,0.0,0.0,0.0,0.0,0.0,0.0067918184,0.0013069044,0.0063945176,0.0,0.0,0.0,0.0,0.0,0.0
422427871,0.0,0.0,0.0,0.006446845,-0.008731484,-3.131836,0.0,0.0,0.0,-0.7804349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25792283,0.25792292,4.05209,0.0,0.0,0.0,0.0901004,0.0,0.0,0.0,0.0,0.0,0.0063141836,0.005064967,0.017154321,0.0,0.0,0.0,0.0,0.0,0.0
422633475,0.0,0.0,0.0,0.006655938,-0.008483885,-3.0635376,0.0,0.0,0.0,-0.78043497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25777552,0.2577756,4.0516925,0.0,0.0,0.0,0.09010041,0.0,0.0,0.0,0.0,0.0,0.005882458,0.004391105,0.019169146,0.0,0.0,0.0,0.0,0.0,0.0
422834270,0.0,0.0,0.0,0.006856754,-0.008294371,-2.9890747,0.0,0.0,0.0,-0.78043455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25768244,0.25768253,4.051402,0.0,0.0,0.0,0.090100326,0.0,0.0,0.0,0.0,0.0,0.0050210697,0.010156535,0.03498592,0.0,0.0,0.0,0.0,0.0,0.0
423035070,0.0,0.0,0.0,0.0070922724,-0.008311874,-3.0811768,0.0,0.0,0.0,-0.7804355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257757,0.2577571,4.0515757,0.0,0.0,0.0,0.09010054,0.0,0.0,0.0,0.0,0.0,0.004939533,0.0040022433,0.0101435175,0.0,0.0,0.0,0.0,0.0,0.0
