timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
1633353705,inf,0,0,0,0,0,1,1,1,1,1
1633434107,inf,0,0,0,0,1,1,1,1,0,1
1633483648,inf,0,0,0,0,0,1,1,1,1,1
1633603362,inf,0,0,0,0,1,1,1,1,0,1
1633943222,inf,0,0,0,0,0,1,1,1,1,1
1634946988,inf,0,0,0,0,0,1,1,1,1,1
1635955609,inf,0,0,0,0,0,1,1,1,1,1
1636035495,inf,0,0,0,0,1,1,1,1,0,1
1637044440,inf,0,0,0,0,1,1,1,1,0,1
1638047007,inf,0,0,0,0,1,1,1,1,0,1
1639052163,inf,0,0,0,0,1,1,1,1,0,1
1640055754,inf,0,0,0,0,1,1,1,1,0,1
1641065172,inf,0,0,0,0,1,1,0,1,0,1
1642067134,inf,0,0,0,0,1,1,0,1,0,1
1643071136,inf,0,0,0,0,1,1,0,1,0,1
1643137097,inf,0,0,0,0,0,1,0,1,1,1
1644149685,inf,0,0,0,0,0,1,0,1,1,1
1645054834,inf,0,0,0,0,1,1,0,1,0,1
1646063684,inf,0,0,0,0,1,1,0,1,0,1
1646473729,inf,0,0,0,0,0,0,0,1,0,1
1647481955,inf,0,0,0,0,0,0,0,0,0,1
1648486452,inf,0,0,0,0,0,0,0,1,0,1
1649494601,inf,0,0,0,0,0,0,0,1,0,1
1650504128,inf,0,0,0,0,0,0,0,1,0,1
1651512401,inf,0,0,0,0,0,0,0,1,0,1
1652517208,inf,0,0,0,0,0,0,0,0,1,1
1653528641,inf,0,0,0,0,0,0,0,0,0,1
1654068177,inf,0,0,0,0,1,1,0,1,0,1
1655073213,inf,0,0,0,0,1,1,0,1,0,1
1656081772,inf,0,0,0,0,1,1,0,1,0,1
1657085830,inf,0,0,0,0,1,1,0,1,0,1
1658094410,inf,0,0,0,0,1,1,0,1,0,1
1659104048,inf,0,0,0,0,1,1,0,1,0,1
1660114094,inf,0,0,0,0,1,1,0,1,0,1
1661116498,inf,0,0,0,0,1,1,1,0,0,1
1661805264,inf,0,1,0,0,1,1,1,0,0,1
1662165301,inf,0,1,1,0,1,1,1,0,0,1
1662504879,inf,0,1,1,1,1,1,1,0,0,1
1663514923,inf,0,1,1,1,1,1,1,0,0,1
1664518262,inf,0,1,1,1,1,1,1,0,0,1
