timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
1300963623,inf,1,0,0,0,0
1301980559,inf,1,0,0,0,0
1302999430,inf,1,0,0,0,0
1304009762,inf,1,0,0,0,0
1305023569,inf,1,0,0,0,0
1306025590,inf,1,0,0,0,0
1307027850,inf,1,0,0,0,0
1308039573,inf,1,0,0,0,0
1309052569,inf,1,0,0,0,0
1310071023,inf,1,0,0,0,0
1311087152,inf,1,0,0,0,0
1312095630,inf,1,0,0,0,0
1313114514,inf,1,0,0,0,0
1314131956,inf,1,0,0,0,0
1315151583,inf,1,0,0,0,0
1316171572,inf,1,0,0,0,0
1317183040,inf,1,0,0,0,0
1318200591,inf,1,0,0,0,0
1319209855,inf,1,0,0,0,0
1320229870,inf,1,0,0,0,0
1321242516,inf,1,0,0,0,0
1322259638,inf,1,0,0,0,0
1323277762,inf,1,0,0,0,0
1324293246,inf,1,0,0,0,0
1325305594,inf,1,0,0,0,0
1326325590,inf,1,0,0,0,0
1327343854,inf,1,0,0,0,0
1328356567,inf,1,0,0,0,0
1329370546,inf,1,0,0,0,0
1330386518,inf,1,0,0,0,0
1331405572,inf,1,0,0,0,0
1332421860,inf,1,0,0,0,0
1333437766,inf,1,0,0,0,0
1334454510,inf,1,0,0,0,0
1335468561,inf,1,0,0,0,0
1336486508,inf,1,0,0,0,0
1337495575,inf,1,0,0,0,0
1338512566,inf,1,0,0,0,0
1339528559,inf,1,0,0,0,0
1340540608,inf,1,0,0,0,0
1341560572,inf,1,0,0,0,0
1342564905,inf,1,0,0,0,0
1343577642,inf,1,0,0,0,0
1344587570,inf,1,0,0,0,0
1345604975,inf,1,0,0,0,0
1346621591,inf,1,0,0,0,0
1347640171,inf,1,0,0,0,0
1348640558,inf,1,0,0,0,0
1349658511,inf,1,0,0,0,0
1350675582,inf,1,0,0,0,0
1351691577,inf,1,0,0,0,0
1352701593,inf,1,0,0,0,0
1353716257,inf,1,0,0,0,0
1354728567,inf,1,0,0,0,0
1355741840,inf,1,0,0,0,0
1356748556,inf,1,0,0,0,0
1357761853,inf,1,0,0,0,0
1358781732,inf,1,0,0,0,0
1359797607,inf,1,0,0,0,0
1360815162,inf,1,0,0,0,0
1361830521,inf,1,0,0,0,0
1362849646,inf,1,0,0,0,0
1363862518,inf,1,0,0,0,0
1364864551,inf,1,0,0,0,0
1365865595,inf,1,0,0,0,0
1366884345,inf,1,0,0,0,0
1367885568,inf,1,0,0,0,0
1368887571,inf,1,0,0,0,0
1369899348,inf,1,0,0,0,0
1370910524,inf,1,0,0,0,0
1371915568,inf,1,0,0,0,0
1372925323,inf,1,0,0,0,0
1373940083,inf,1,0,0,0,0
1374955536,inf,1,0,0,0,0
1375971576,inf,1,0,0,0,0
1376986516,inf,1,0,0,0,0
1378001754,inf,1,0,0,0,0
1379016577,inf,1,0,0,0,0
1380031784,inf,1,0,0,0,0
1381048559,inf,1,0,0,0,0
1382048573,inf,1,0,0,0,0
1383069848,inf,1,0,0,0,0
1384078510,inf,1,0,0,0,0
1385088575,inf,1,0,0,0,0
1386103642,inf,1,0,0,0,0
1387116948,inf,1,0,0,0,0
1388117062,inf,1,0,0,0,0
1389131575,inf,1,0,0,0,0
1390149607,inf,1,0,0,0,0
1391160551,inf,1,0,0,0,0
1392162512,inf,1,0,0,0,0
1393177852,inf,1,0,0,0,0
1394192572,inf,1,0,0,0,0
1395209594,inf,1,0,0,0,0
1396224926,inf,1,0,0,0,0
1397244562,inf,1,0,0,0,0
1398246512,inf,1,0,0,0,0
1399248614,inf,1,0,0,0,0
1400254570,inf,1,0,0,0,0
1401269605,inf,1,0,0,0,0
1402279587,inf,1,0,0,0,0
1403297593,inf,1,0,0,0,0
1404301026,inf,1,0,0,0,0
1405312559,inf,1,0,0,0,0
1406332630,inf,1,0,0,0,0
1407351571,inf,1,0,0,0,0
1408371574,inf,1,0,0,0,0
1409382523,inf,1,0,0,0,0
1410396560,inf,1,0,0,0,0
1411412568,inf,1,0,0,0,0
1412419453,inf,1,0,0,0,0
1413428560,inf,1,0,0,0,0
1414443574,inf,1,0,0,0,0
1415456781,inf,1,0,0,0,0
1416474567,inf,1,0,0,0,0
1417485590,inf,1,0,0,0,0
1418503577,inf,1,0,0,0,0
1419517591,inf,1,0,0,0,0
1420532564,inf,1,0,0,0,0
1421533590,inf,1,0,0,0,0
1422542511,inf,1,0,0,0,0
1423555580,inf,1,0,0,0,0
1424575575,inf,1,0,0,0,0
1425592579,inf,1,0,0,0,0
1426606516,inf,1,0,0,0,0
1427625595,inf,1,0,0,0,0
1428640790,inf,1,0,0,0,0
1429655575,inf,1,0,0,0,0
1430673717,inf,1,0,0,0,0
1431675358,inf,1,0,0,0,0
1432688615,inf,1,0,0,0,0
1433704567,inf,1,0,0,0,0
1434721585,inf,1,0,0,0,0
1435733595,inf,1,0,0,0,0
1436745593,inf,1,0,0,0,0
1437762962,inf,1,0,0,0,0
1438781678,inf,1,0,0,0,0
1439801575,inf,1,0,0,0,0
1440817648,inf,1,0,0,0,0
1441832559,inf,1,0,0,0,0
1442845785,inf,1,0,0,0,0
1443862510,inf,1,0,0,0,0
1444874509,inf,1,0,0,0,0
1445892565,inf,1,0,0,0,0
1446900980,inf,1,0,0,0,0
1447913596,inf,1,0,0,0,0
1448930552,inf,1,0,0,0,0
1449949690,inf,1,0,0,0,0
1450969594,inf,1,0,0,0,0
1451977568,inf,1,0,0,0,0
1452977869,inf,1,0,0,0,0
1453987584,inf,1,0,0,0,0
1455002508,inf,1,0,0,0,0
1456018524,inf,1,0,0,0,0
1457029687,inf,1,0,0,0,0
1458048808,inf,1,0,0,0,0
1459070079,inf,1,0,0,0,0
1460083861,inf,1,0,0,0,0
1461097594,inf,1,0,0,0,0
1462114946,inf,1,0,0,0,0
1463127153,inf,1,0,0,0,0
1464139580,inf,1,0,0,0,0
1465141589,inf,1,0,0,0,0
1466152563,inf,1,0,0,0,0
1467169848,inf,1,0,0,0,0
1468183581,inf,1,0,0,0,0
1469202523,inf,1,0,0,0,0
1470216639,inf,1,0,0,0,0
1471233590,inf,1,0,0,0,0
1472251228,inf,1,0,0,0,0
1473267641,inf,1,0,0,0,0
1474281575,inf,1,0,0,0,0
1475291627,inf,1,0,0,0,0
1476308565,inf,1,0,0,0,0
1477322511,inf,1,0,0,0,0
1478336551,inf,1,0,0,0,0
1479355572,inf,1,0,0,0,0
1480368562,inf,1,0,0,0,0
1481370509,inf,1,0,0,0,0
1482384561,inf,1,0,0,0,0
1483399833,inf,1,0,0,0,0
1484417590,inf,1,0,0,0,0
1485419843,inf,1,0,0,0,0
1486428559,inf,1,0,0,0,0
1487446731,inf,1,0,0,0,0
1488457602,inf,1,0,0,0,0
1489471431,inf,1,0,0,0,0
1490489574,inf,1,0,0,0,0
1491505727,inf,1,0,0,0,0
1492514512,inf,1,0,0,0,0
1493532903,inf,1,0,0,0,0
1494551234,inf,1,0,0,0,0
1495564603,inf,1,0,0,0,0
1496583573,inf,1,0,0,0,0
1497596552,inf,1,0,0,0,0
1498597790,inf,1,0,0,0,0
1499616615,inf,1,0,0,0,0
1500629593,inf,1,0,0,0,0
1501635573,inf,1,0,0,0,0
1502647572,inf,1,0,0,0,0
1503667578,inf,1,0,0,0,0
1504683636,inf,1,0,0,0,0
1505699573,inf,1,0,0,0,0
1506716558,inf,1,0,0,0,0
1507729570,inf,1,0,0,0,0
1508745735,inf,1,0,0,0,0
1509755590,inf,1,0,0,0,0
1510771578,inf,1,0,0,0,0
1511784568,inf,1,0,0,0,0
1512804558,inf,1,0,0,0,0
1513823568,inf,1,0,0,0,0
1514839579,inf,1,0,0,0,0
1515840566,inf,1,0,0,0,0
1516857590,inf,1,0,0,0,0
1517876620,inf,1,0,0,0,0
1518893573,inf,1,0,0,0,0
1519911574,inf,1,0,0,0,0
1520930565,inf,1,0,0,0,0
1521932942,inf,1,0,0,0,0
1522937591,inf,1,0,0,0,0
1523953568,inf,1,0,0,0,0
1524969841,inf,1,0,0,0,0
1525986659,inf,1,0,0,0,0
1526992573,inf,1,0,0,0,0
1528008901,inf,1,0,0,0,0
1529027572,inf,1,0,0,0,0
1530041568,inf,1,0,0,0,0
1531041604,inf,1,0,0,0,0
1532057610,inf,1,0,0,0,0
1533058516,inf,1,0,0,0,0
1534061581,inf,1,0,0,0,0
1535079026,inf,1,0,0,0,0
1536092563,inf,1,0,0,0,0
1537105594,inf,1,0,0,0,0
1538124560,inf,1,0,0,0,0
1539140879,inf,1,0,0,0,0
1540152824,inf,1,0,0,0,0
1541168559,inf,1,0,0,0,0
1542182569,inf,1,0,0,0,0
1543197599,inf,1,0,0,0,0
1544208566,inf,1,0,0,0,0
1545222522,inf,1,0,0,0,0
1546224658,inf,1,0,0,0,0
1547236049,inf,1,0,0,0,0
1548252136,inf,1,0,0,0,0
1549267845,inf,1,0,0,0,0
1550281594,inf,1,0,0,0,0
1551291576,inf,1,0,0,0,0
1552309849,inf,1,0,0,0,0
1553326134,inf,1,0,0,0,0
1554345604,inf,1,0,0,0,0
1555364946,inf,1,0,0,0,0
1556376052,inf,1,0,0,0,0
1557391276,inf,1,0,0,0,0
1558405600,inf,1,0,0,0,0
1559405607,inf,1,0,0,0,0
1560424563,inf,1,0,0,0,0
1561442509,inf,1,0,0,0,0
1562456101,inf,1,0,0,0,0
1563472574,inf,1,0,0,0,0
1564486509,inf,1,0,0,0,0
1565499632,inf,1,0,0,0,0
1566515384,inf,1,0,0,0,0
1567528559,inf,1,0,0,0,0
1568542509,inf,1,0,0,0,0
1569557610,inf,1,0,0,0,0
1570577594,inf,1,0,0,0,0
1571596654,inf,1,0,0,0,0
1572611360,inf,1,0,0,0,0
1573628121,inf,1,0,0,0,0
1574638508,inf,1,0,0,0,0
1575650513,inf,1,0,0,0,0
1576659576,inf,1,0,0,0,0
1577661372,inf,1,0,0,0,0
1578661576,inf,1,0,0,0,0
1579673606,inf,1,0,0,0,0
1580688550,inf,1,0,0,0,0
1581706519,inf,1,0,0,0,0
1582720732,inf,1,0,0,0,0
1583728561,inf,1,0,0,0,0
1584732567,inf,1,0,0,0,0
1585752565,inf,1,0,0,0,0
1586754641,inf,1,0,0,0,0
1587768551,inf,1,0,0,0,0
1588780568,inf,1,0,0,0,0
1589799044,inf,1,0,0,0,0
1590809755,inf,1,0,0,0,0
1591810823,inf,1,0,0,0,0
1592830523,inf,1,0,0,0,0
1593833589,inf,1,0,0,0,0
1594841568,inf,1,0,0,0,0
1595854522,inf,1,0,0,0,0
1596856569,inf,1,0,0,0,0
1597873840,inf,1,0,0,0,0
1598888662,inf,1,0,0,0,0
1599906518,inf,1,0,0,0,0
1600925597,inf,1,0,0,0,0
1601939570,inf,1,0,0,0,0
1602957651,inf,1,0,0,0,0
1603970608,inf,1,0,0,0,0
1604985591,inf,1,0,0,0,0
1606001812,inf,1,0,0,0,0
1607003583,inf,1,0,0,0,0
1608005603,inf,1,0,0,0,0
1609015628,inf,1,0,0,0,0
1610031568,inf,1,0,0,0,0
1611040553,inf,1,0,0,0,0
1612040559,inf,1,0,0,0,0
1613059570,inf,1,0,0,0,0
1614073590,inf,1,0,0,0,0
1615093592,inf,1,0,0,0,0
1616114646,inf,1,0,0,0,0
1617126539,inf,1,0,0,0,0
1618145592,inf,1,0,0,0,0
1619161600,inf,1,0,0,0,0
1620176564,inf,1,0,0,0,0
1621191057,inf,1,0,0,0,0
1622207215,inf,1,0,0,0,0
1623224573,inf,1,0,0,0,0
1624237844,inf,1,0,0,0,0
1625256559,inf,1,0,0,0,0
1626272573,inf,1,0,0,0,0
1627289684,inf,1,0,0,0,0
1628305568,inf,1,0,0,0,0
1629319568,inf,1,0,0,0,0
1630336832,inf,1,0,0,0,0
1631351587,inf,1,0,0,0,0
1632366510,inf,1,0,0,0,0
1633375572,inf,1,0,0,0,0
1634390518,inf,1,0,0,0,0
1635407627,inf,1,0,0,0,0
1636425596,inf,1,0,0,0,0
1637440793,inf,1,0,0,0,0
1638456553,inf,1,0,0,0,0
1639472559,inf,1,0,0,0,0
1640484644,inf,1,0,0,0,0
1641485708,inf,1,0,0,0,0
1642486515,inf,1,0,0,0,0
1643500573,inf,1,0,0,0,0
1644513567,inf,1,0,0,0,0
1645532911,inf,1,0,0,0,0
1646552563,inf,1,0,0,0,0
1647571581,inf,1,0,0,0,0
1648584551,inf,1,0,0,0,0
1649600641,inf,1,0,0,0,0
1650604143,inf,1,0,0,0,0
1651617849,inf,1,0,0,0,0
1652624560,inf,1,0,0,0,0
1653624564,inf,1,0,0,0,0
1654636609,inf,1,0,0,0,0
1655654510,inf,1,0,0,0,0
1656670576,inf,1,0,0,0,0
1657683590,inf,1,0,0,0,0
1658695985,inf,1,0,0,0,0
1659708552,inf,1,0,0,0,0
1660726508,inf,1,0,0,0,0
1661739569,inf,1,0,0,0,0
1662756560,inf,1,0,0,0,0
1663760561,inf,1,0,0,0,0
1664776939,inf,1,0,0,0,0
1665791030,inf,1,0,0,0,0
1666806525,inf,1,0,0,0,0
1667815573,inf,1,0,0,0,0
1668836824,inf,1,0,0,0,0
1669852082,inf,1,0,0,0,0
1670871632,inf,1,0,0,0,0
1671888558,inf,1,0,0,0,0
1672905573,inf,1,0,0,0,0
1673923839,inf,1,0,0,0,0
1674937847,inf,1,0,0,0,0
1675955775,inf,1,0,0,0,0
1676966142,inf,1,0,0,0,0
1677968654,inf,1,0,0,0,0
1678980566,inf,1,0,0,0,0
1679993857,inf,1,0,0,0,0
1681010509,inf,1,0,0,0,0
1682022597,inf,1,0,0,0,0
1683037643,inf,1,0,0,0,0
1684039581,inf,1,0,0,0,0
1685052563,inf,1,0,0,0,0
1686071632,inf,1,0,0,0,0
1687085719,inf,1,0,0,0,0
1688104564,inf,1,0,0,0,0
1689119575,inf,1,0,0,0,0
1690130510,inf,1,0,0,0,0
1691141573,inf,1,0,0,0,0
1692160551,inf,1,0,0,0,0
1693161595,inf,1,0,0,0,0
1694174511,inf,1,0,0,0,0
1695176561,inf,1,0,0,0,0
1696188572,inf,1,0,0,0,0
1697204237,inf,1,0,0,0,0
1698215575,inf,1,0,0,0,0
1699232558,inf,1,0,0,0,0
1700247824,inf,1,0,0,0,0
1701260565,inf,1,0,0,0,0
1702272105,inf,1,0,0,0,0
1703292569,inf,1,0,0,0,0
1704303581,inf,1,0,0,0,0
1705321600,inf,1,0,0,0,0
1706335649,inf,1,0,0,0,0
1707357319,inf,1,0,0,0,0
1708369572,inf,1,0,0,0,0
1709379570,inf,1,0,0,0,0
1710393603,inf,1,0,0,0,0
1711413601,inf,1,0,0,0,0
1712428560,inf,1,0,0,0,0
1713447572,inf,1,0,0,0,0
1714465590,inf,1,0,0,0,0
1715479575,inf,1,0,0,0,0
1716497590,inf,1,0,0,0,0
1717512563,inf,1,0,0,0,0
1718532091,inf,1,0,0,0,0
1719546376,inf,1,0,0,0,0
1720557330,inf,1,0,0,0,0
1721571576,inf,1,0,0,0,0
1722587616,inf,1,0,0,0,0
1723603584,inf,1,0,0,0,0
1724612561,inf,1,0,0,0,0
1725623572,inf,1,0,0,0,0
1726635575,inf,1,0,0,0,0
1727651569,inf,1,0,0,0,0
1728664572,inf,1,0,0,0,0
1729679573,inf,1,0,0,0,0
1730693387,inf,1,0,0,0,0
1731707583,inf,1,0,0,0,0
1732725607,inf,1,0,0,0,0
1733741016,inf,1,0,0,0,0
1734756563,inf,1,0,0,0,0
1735772560,inf,1,0,0,0,0
1736792576,inf,1,0,0,0,0
1737804615,inf,1,0,0,0,0
1738820637,inf,1,0,0,0,0
1739831211,inf,1,0,0,0,0
1740833590,inf,1,0,0,0,0
1741845596,inf,1,0,0,0,0
1742863568,inf,1,0,0,0,0
1743880570,inf,1,0,0,0,0
1744899628,inf,1,0,0,0,0
1745915166,inf,1,0,0,0,0
1746930573,inf,1,0,0,0,0
1747931578,inf,1,0,0,0,0
1748949840,inf,1,0,0,0,0
1749967954,inf,1,0,0,0,0
1750979184,inf,1,0,0,0,0
1751996622,inf,1,0,0,0,0
1752997653,inf,1,0,0,0,0
1754012982,inf,1,0,0,0,0
1755030510,inf,1,0,0,0,0
1756047581,inf,1,0,0,0,0
1757058639,inf,1,0,0,0,0
1758066512,inf,1,0,0,0,0
1759081603,inf,1,0,0,0,0
1760094510,inf,1,0,0,0,0
1761107573,inf,1,0,0,0,0
1762119585,inf,1,0,0,0,0
1763129604,inf,1,0,0,0,0
1764129647,inf,1,0,0,0,0
1765144566,inf,1,0,0,0,0
1766165568,inf,1,0,0,0,0
1767183583,inf,1,0,0,0,0
1768197589,inf,1,0,0,0,0
1769212558,inf,1,0,0,0,0
1770231628,inf,1,0,0,0,0
1771233586,inf,1,0,0,0,0
1772247889,inf,1,0,0,0,0
1773262657,inf,1,0,0,0,0
1774280560,inf,1,0,0,0,0
1775292888,inf,1,0,0,0,0
1776301689,inf,1,0,0,0,0
1777318532,inf,1,0,0,0,0
1778333841,inf,1,0,0,0,0
1779351576,inf,1,0,0,0,0
1780368589,inf,1,0,0,0,0
1781383570,inf,1,0,0,0,0
1782389729,inf,1,0,0,0,0
1783403581,inf,1,0,0,0,0
1784420571,inf,1,0,0,0,0
1785436616,inf,1,0,0,0,0
1786446509,inf,1,0,0,0,0
1787464581,inf,1,0,0,0,0
1788484968,inf,1,0,0,0,0
1789500952,inf,1,0,0,0,0
1790516560,inf,1,0,0,0,0
1791532551,inf,1,0,0,0,0
1792551576,inf,1,0,0,0,0
1793559577,inf,1,0,0,0,0
1794569847,inf,1,0,0,0,0
1795582512,inf,1,0,0,0,0
1796601643,inf,1,0,0,0,0
1797621017,inf,1,0,0,0,0
1798638525,inf,1,0,0,0,0
1799658519,inf,1,0,0,0,0
1800666525,inf,1,0,0,0,0
1801679585,inf,1,0,0,0,0
1802696578,inf,1,0,0,0,0
1803700948,inf,1,0,0,0,0
1804716565,inf,1,0,0,0,0
1805719581,inf,1,0,0,0,0
1806721621,inf,1,0,0,0,0
1807727844,inf,1,0,0,0,0
1808743175,inf,1,0,0,0,0
1809758512,inf,1,0,0,0,0
1810774522,inf,1,0,0,0,0
1811788566,inf,1,0,0,0,0
1812803599,inf,1,0,0,0,0
1813819645,inf,1,0,0,0,0
1814836559,inf,1,0,0,0,0
1815850568,inf,1,0,0,0,0
1816864552,inf,1,0,0,0,0
1817883813,inf,1,0,0,0,0
1818900612,inf,1,0,0,0,0
1819918522,inf,1,0,0,0,0
1820935568,inf,1,0,0,0,0
1821951575,inf,1,0,0,0,0
1822968627,inf,1,0,0,0,0
1823984561,inf,1,0,0,0,0
1825001576,inf,1,0,0,0,0
1826019572,inf,1,0,0,0,0
1827031628,inf,1,0,0,0,0
1828051582,inf,1,0,0,0,0
1829065604,inf,1,0,0,0,0
1830079382,inf,1,0,0,0,0
1831092578,inf,1,0,0,0,0
1832109645,inf,1,0,0,0,0
1833110178,inf,1,0,0,0,0
1834110517,inf,1,0,0,0,0
1835125594,inf,1,0,0,0,0
1836144566,inf,1,0,0,0,0
1837158568,inf,1,0,0,0,0
1838175574,inf,1,0,0,0,0
1839188559,inf,1,0,0,0,0
1840201590,inf,1,0,0,0,0
1841216026,inf,1,0,0,0,0
1842230514,inf,1,0,0,0,0
1843246510,inf,1,0,0,0,0
1844255583,inf,1,0,0,0,0
1845273590,inf,1,0,0,0,0
1846290513,inf,1,0,0,0,0
1847303576,inf,1,0,0,0,0
1848314561,inf,1,0,0,0,0
1849324616,inf,1,0,0,0,0
1850343580,inf,1,0,0,0,0
1851354514,inf,1,0,0,0,0
1852371626,inf,1,0,0,0,0
1853390512,inf,1,0,0,0,0
1854404574,inf,1,0,0,0,0
1855421595,inf,1,0,0,0,0
1856421596,inf,1,0,0,0,0
1857436564,inf,1,0,0,0,0
1858446511,inf,1,0,0,0,0
1859464806,inf,1,0,0,0,0
1860483654,inf,1,0,0,0,0
1861500551,inf,1,0,0,0,0
1862515575,inf,1,0,0,0,0
1863535973,inf,1,0,0,0,0
1864547576,inf,1,0,0,0,0
1865547642,inf,1,0,0,0,0
1866563573,inf,1,0,0,0,0
1867576628,inf,1,0,0,0,0
1868592565,inf,1,0,0,0,0
1869594509,inf,1,0,0,0,0
1870614509,inf,1,0,0,0,0
1871631575,inf,1,0,0,0,0
1872648558,inf,1,0,0,0,0
1873655571,inf,1,0,0,0,0
1874671577,inf,1,0,0,0,0
1875681607,inf,1,0,0,0,0
1876696570,inf,1,0,0,0,0
1877704855,inf,1,0,0,0,0
1878725432,inf,1,0,0,0,0
1879741594,inf,1,0,0,0,0
1880757855,inf,1,0,0,0,0
1881764757,inf,1,0,0,0,0
1882776149,inf,1,0,0,0,0
1883792575,inf,1,0,0,0,0
1884801602,inf,1,0,0,0,0
1885816801,inf,1,0,0,0,0
1886829581,inf,1,0,0,0,0
1887832558,inf,1,0,0,0,0
1888842524,inf,1,0,0,0,0
1889856565,inf,1,0,0,0,0
1890867820,inf,1,0,0,0,0
1891880561,inf,1,0,0,0,0
1892894525,inf,1,0,0,0,0
1893910516,inf,1,0,0,0,0
1894918512,inf,1,0,0,0,0
1895936561,inf,1,0,0,0,0
1896942519,inf,1,0,0,0,0
1897959569,inf,1,0,0,0,0
1898979971,inf,1,0,0,0,0
1899996556,inf,1,0,0,0,0
1901015588,inf,1,0,0,0,0
1902032551,inf,1,0,0,0,0
1903049607,inf,1,0,0,0,0
1904065570,inf,1,0,0,0,0
1905082524,inf,1,0,0,0,0
1906101725,inf,1,0,0,0,0
1907116759,inf,1,0,0,0,0
1908134514,inf,1,0,0,0,0
1909150567,inf,1,0,0,0,0
1910165732,inf,1,0,0,0,0
1911183574,inf,1,0,0,0,0
1912185568,inf,1,0,0,0,0
1913185598,inf,1,0,0,0,0
1914196550,inf,1,0,0,0,0
1915208747,inf,1,0,0,0,0
1916224570,inf,1,0,0,0,0
1917225604,inf,1,0,0,0,0
1918237850,inf,1,0,0,0,0
1919238512,inf,1,0,0,0,0
1920255568,inf,1,0,0,0,0
1921268574,inf,1,0,0,0,0
1922287626,inf,1,0,0,0,0
1923290513,inf,1,0,0,0,0
1924305598,inf,1,0,0,0,0
1925305603,inf,1,0,0,0,0
1926319938,inf,1,0,0,0,0
1927339642,inf,1,0,0,0,0
1928354514,inf,1,0,0,0,0
1929369608,inf,1,0,0,0,0
1930387572,inf,1,0,0,0,0
1931401568,inf,1,0,0,0,0
1932401596,inf,1,0,0,0,0
1933416551,inf,1,0,0,0,0
1934428935,inf,1,0,0,0,0
1935448559,inf,1,0,0,0,0
1936468769,inf,1,0,0,0,0
1937476560,inf,1,0,0,0,0
1938495638,inf,1,0,0,0,0
1939509593,inf,1,0,0,0,0
1940524247,inf,1,0,0,0,0
1941539577,inf,1,0,0,0,0
1942559594,inf,1,0,0,0,0
1943574509,inf,1,0,0,0,0
1944593690,inf,1,0,0,0,0
1945600618,inf,1,0,0,0,0
1946615051,inf,1,0,0,0,0
1947629663,inf,1,0,0,0,0
1948643625,inf,1,0,0,0,0
1949661596,inf,1,0,0,0,0
1950677588,inf,1,0,0,0,0
1951695574,inf,1,0,0,0,0
1952709608,inf,1,0,0,0,0
1953723370,inf,1,0,0,0,0
1954735594,inf,1,0,0,0,0
1955749223,inf,1,0,0,0,0
1956764572,inf,1,0,0,0,0
1957773998,inf,1,0,0,0,0
1958788965,inf,1,0,0,0,0
1959796583,inf,1,0,0,0,0
1960815581,inf,1,0,0,0,0
1961830510,inf,1,0,0,0,0
1962849591,inf,1,0,0,0,0
1963866512,inf,1,0,0,0,0
1964880580,inf,1,0,0,0,0
1965897574,inf,1,0,0,0,0
1966917855,inf,1,0,0,0,0
1967937640,inf,1,0,0,0,0
1968951589,inf,1,0,0,0,0
1969957569,inf,1,0,0,0,0
1970972959,inf,1,0,0,0,0
1971984551,inf,1,0,0,0,0
1972999573,inf,1,0,0,0,0
1974012622,inf,1,0,0,0,0
1975027576,inf,1,0,0,0,0
1976043806,inf,1,0,0,0,0
1977055582,inf,1,0,0,0,0
1978076551,inf,1,0,0,0,0
1979094775,inf,1,0,0,0,0
1980114560,inf,1,0,0,0,0
1981128561,inf,1,0,0,0,0
1982141566,inf,1,0,0,0,0
1983159575,inf,1,0,0,0,0
1984172618,inf,1,0,0,0,0
1985184749,inf,1,0,0,0,0
1986197656,inf,1,0,0,0,0
1987211353,inf,1,0,0,0,0
1988212573,inf,1,0,0,0,0
1989213659,inf,1,0,0,0,0
1990214625,inf,1,0,0,0,0
1991231052,inf,1,0,0,0,0
1992247631,inf,1,0,0,0,0
1993254519,inf,1,0,0,0,0
1994267775,inf,1,0,0,0,0
1995276578,inf,1,0,0,0,0
1996279573,inf,1,0,0,0,0
1997298540,inf,1,0,0,0,0
1998316983,inf,1,0,0,0,0
1999327584,inf,1,0,0,0,0
2000343629,inf,1,0,0,0,0
2001359573,inf,1,0,0,0,0
2002374523,inf,1,0,0,0,0
2003393593,inf,1,0,0,0,0
2004405817,inf,1,0,0,0,0
2005421697,inf,1,0,0,0,0
2006432869,inf,1,0,0,0,0
2007449644,inf,1,0,0,0,0
2008463573,inf,1,0,0,0,0
2009466030,inf,1,0,0,0,0
2010486142,inf,1,0,0,0,0
2011503574,inf,1,0,0,0,0
2012516788,inf,1,0,0,0,0
2013525591,inf,1,0,0,0,0
2014526527,inf,1,0,0,0,0
2015542510,inf,1,0,0,0,0
2016542515,inf,1,0,0,0,0
2017551848,inf,1,0,0,0,0
2018571179,inf,1,0,0,0,0
2019585837,inf,1,0,0,0,0
2020603586,inf,1,0,0,0,0
2021604883,inf,1,0,0,0,0
2022625569,inf,1,0,0,0,0
2023638508,inf,1,0,0,0,0
2024653907,inf,1,0,0,0,0
2025667634,inf,1,0,0,0,0
2026679854,inf,1,0,0,0,0
2027688567,inf,1,0,0,0,0
2028704566,inf,1,0,0,0,0
2029724617,inf,1,0,0,0,0
2030742508,inf,1,0,0,0,0
2031754512,inf,1,0,0,0,0
2032768736,inf,1,0,0,0,0
2033769155,inf,1,0,0,0,0
2034787568,inf,1,0,0,0,0
2035801602,inf,1,0,0,0,0
2036811586,inf,1,0,0,0,0
2037824558,inf,1,0,0,0,0
2038836552,inf,1,0,0,0,0
2039851583,inf,1,0,0,0,0
2040865590,inf,1,0,0,0,0
2041886513,inf,1,0,0,0,0
2042906520,inf,1,0,0,0,0
2043916952,inf,1,0,0,0,0
2044937642,inf,1,0,0,0,0
2045954521,inf,1,0,0,0,0
2046966514,inf,1,0,0,0,0
2047980995,inf,1,0,0,0,0
2048992796,inf,1,0,0,0,0
2050001594,inf,1,0,0,0,0
2051021572,inf,1,0,0,0,0
2052024567,inf,1,0,0,0,0
2053043595,inf,1,0,0,0,0
2054056612,inf,1,0,0,0,0
2055065605,inf,1,0,0,0,0
2056084563,inf,1,0,0,0,0
2057093596,inf,1,0,0,0,0
2058109572,inf,1,0,0,0,0
2059127634,inf,1,0,0,0,0
2060129661,inf,1,0,0,0,0
2061141571,inf,1,0,0,0,0
2062159829,inf,1,0,0,0,0
2063172565,inf,1,0,0,0,0
2064189037,inf,1,0,0,0,0
2065204950,inf,1,0,0,0,0
2066218574,inf,1,0,0,0,0
2067232551,inf,1,0,0,0,0
2068234526,inf,1,0,0,0,0
2069248561,inf,1,0,0,0,0
2070266119,inf,1,0,0,0,0
2071281590,inf,1,0,0,0,0
2072297611,inf,1,0,0,0,0
2073314516,inf,1,0,0,0,0
2074327858,inf,1,0,0,0,0
2075345573,inf,1,0,0,0,0
2076357003,inf,1,0,0,0,0
2077372413,inf,1,0,0,0,0
2078391766,inf,1,0,0,0,0
2079406036,inf,1,0,0,0,0
2080420555,inf,1,0,0,0,0
2081436553,inf,1,0,0,0,0
2082452553,inf,1,0,0,0,0
2083464559,inf,1,0,0,0,0
2084483575,inf,1,0,0,0,0
2085499573,inf,1,0,0,0,0
