timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
154105633,5.0015626,3.3290038,1,1,0,1,1,0,0
154605633,4.995117,3.3290038,1,1,0,1,1,0,0
155105633,4.8549314,3.3290038,1,1,0,1,1,0,0
155605633,5.0128417,3.3306153,1,1,0,1,1,0,0
156115633,4.9854493,3.3306153,1,1,0,1,1,0,0
156615633,4.9918942,3.3306153,1,1,0,1,1,0,0
157115633,4.9725585,3.3306153,1,1,0,1,1,0,0
157615634,4.8259277,3.3306153,1,1,0,1,1,0,0
158115633,4.9822264,3.3290038,1,1,0,1,1,0,0
158615633,4.9822264,3.3290038,1,1,0,1,1,0,0
159125649,4.979004,3.3290038,1,1,0,1,1,0,0
159625633,5.016064,3.3306153,1,1,0,1,1,0,0
160125636,4.9773927,3.3290038,1,1,0,1,1,0,0
160625633,4.8307614,3.3306153,1,1,0,1,1,0,0
161125633,4.988672,3.3306153,1,1,0,1,1,0,0
161625633,4.990283,3.3322265,1,1,0,1,1,0,0
162125633,4.9854493,3.3306153,1,1,0,1,1,0,0
162625633,5.0015626,3.3306153,1,1,0,1,1,0,0
163135670,5.0015626,3.3290038,1,1,0,1,1,0,0
163635633,5.0063963,3.3290038,1,1,0,1,1,0,0
164135633,4.9838376,3.3290038,1,1,0,1,1,0,0
164635634,5.0080075,3.3322265,1,1,0,1,1,0,0
165135634,4.9725585,3.3290038,1,1,0,1,1,0,0
165635633,4.9773927,3.3290038,1,1,0,1,1,0,0
166135667,4.814648,3.3306153,1,1,0,1,1,0,0
166635635,4.9628906,3.3306153,1,1,0,1,1,0,0
167145633,5.0015626,3.3306153,1,1,0,1,1,0,0
167645633,4.82915,3.3322265,1,1,0,1,1,0,0
168145636,4.9918942,3.3306153,1,1,0,1,1,0,0
168645633,4.9822264,3.3306153,1,1,0,1,1,0,0
169145634,4.8114257,3.3306153,1,1,0,1,1,0,0
169645633,4.9918942,3.3290038,1,1,0,1,1,0,0
170145633,4.9854493,3.3322265,1,1,0,1,1,0,0
170645677,4.954834,3.3306153,1,1,0,1,1,0,0
171145633,4.9838376,3.3322265,1,1,0,1,1,0,0
171655669,4.9983397,3.3290038,1,1,0,1,1,0,0
172155633,4.9870605,3.3290038,1,1,0,1,1,0,0
172655675,5.017676,3.3306153,1,1,0,1,1,0,0
173155634,5.014453,3.3322265,1,1,0,1,1,0,0
173655633,4.988672,3.3290038,1,1,0,1,1,0,0
174155671,4.980615,3.3306153,1,1,0,1,1,0,0
174655641,4.867822,3.3306153,1,1,0,1,1,0,0
175155633,4.9854493,3.3322265,1,1,0,1,1,0,0
175655666,4.995117,3.3290038,1,1,0,1,1,0,0
176155633,4.993506,3.3306153,1,1,0,1,1,0,0
176655633,5.016064,3.3306153,1,1,0,1,1,0,0
177165633,4.995117,3.3306153,1,1,0,1,1,0,0
177665633,5.0208983,3.3322265,1,1,0,1,1,0,0
178165633,4.995117,3.3322265,1,1,0,1,1,0,0
178665633,4.969336,3.3290038,1,1,0,1,1,0,0
179165633,4.8243165,3.3322265,1,1,0,1,1,0,0
179665633,4.9725585,3.3290038,1,1,0,1,1,0,0
180165633,5.003174,3.3322265,1,1,0,1,1,0,0
180675633,4.995117,3.3306153,1,1,0,1,1,0,0
181175633,4.969336,3.3306153,1,1,0,1,1,0,0
181675667,5.0128417,3.3306153,1,1,0,1,1,0,0
182175669,5.009619,3.3322265,1,1,0,1,1,0,0
182685636,4.979004,3.3290038,1,1,0,1,1,0,0
183185633,4.842041,3.3290038,1,1,0,1,1,0,0
183685633,4.9918942,3.3322265,1,1,0,1,1,0,0
184185633,4.980615,3.3306153,1,1,0,1,1,0,0
184685633,4.9532228,3.3322265,1,1,0,1,1,0,0
185185633,4.9854493,3.3306153,1,1,0,1,1,0,0
185685633,5.014453,3.3290038,1,1,0,1,1,0,0
186185633,5.0063963,3.3290038,1,1,0,1,1,0,0
186685633,4.9773927,3.3306153,1,1,0,1,1,0,0
187195648,4.9725585,3.3306153,1,1,0,1,1,0,0
187695633,4.988672,3.3306153,1,1,0,1,1,0,0
188195633,4.9822264,3.3306153,1,1,0,1,1,0,0
188695633,4.990283,3.3306153,1,1,0,1,1,0,0
189195634,4.9822264,3.3306153,1,1,0,1,1,0,0
189695633,4.9918942,3.3322265,1,1,0,1,1,0,0
190195633,4.9838376,3.3290038,1,1,0,1,1,0,0
190695633,4.980615,3.3290038,1,1,0,1,1,0,0
191205633,4.966113,3.3306153,1,1,0,1,1,0,0
191705633,4.8210936,3.3306153,1,1,0,1,1,0,0
192205633,4.9677243,3.3306153,1,1,0,1,1,0,0
192705633,4.9870605,3.3306153,1,1,0,1,1,0,0
193205633,4.9741697,3.3306153,1,1,0,1,1,0,0
193705633,4.988672,3.3290038,1,1,0,1,1,0,0
194215665,4.9854493,3.3290038,1,1,0,1,1,0,0
194715633,4.9870605,3.3322265,1,1,0,1,1,0,0
195215633,5.014453,3.3290038,1,1,0,1,1,0,0
195715665,5.0112305,3.3306153,1,1,0,1,1,0,0
196215633,4.8098145,3.3306153,1,1,0,1,1,0,0
196715671,5.009619,3.3290038,1,1,0,1,1,0,0
197215633,5.0015626,3.3306153,1,1,0,1,1,0,0
197715633,5.0128417,3.3322265,1,1,0,1,1,0,0
198215633,5.0063963,3.3306153,1,1,0,1,1,0,0
198715633,4.9822264,3.3290038,1,1,0,1,1,0,0
199225635,4.988672,3.3290038,1,1,0,1,1,0,0
199725633,4.990283,3.3306153,1,1,0,1,1,0,0
200225633,4.8452635,3.3306153,1,1,0,1,1,0,0
200725633,4.988672,3.3306153,1,1,0,1,1,0,0
201225633,4.979004,3.3290038,1,1,0,1,1,0,0
201725633,4.8098145,3.3322265,1,1,0,1,1,0,0
202225658,4.988672,3.3306153,1,1,0,1,1,0,0
202735668,4.979004,3.3290038,1,1,0,1,1,0,0
203235633,4.980615,3.3322265,1,1,0,1,1,0,0
203735633,4.980615,3.3306153,1,1,0,1,1,0,0
204235665,4.975781,3.3290038,1,1,0,1,1,0,0
204735636,4.9628906,3.3290038,1,1,0,1,1,0,0
205235633,4.9725585,3.3290038,1,1,0,1,1,0,0
205745638,4.838818,3.3290038,1,1,0,1,1,0,0
206245633,4.9870605,3.3306153,1,1,0,1,1,0,0
206745633,5.0080075,3.3306153,1,1,0,1,1,0,0
207245634,4.8452635,3.3322265,1,1,0,1,1,0,0
207745633,4.9838376,3.3306153,1,1,0,1,1,0,0
208245633,5.004785,3.3290038,1,1,0,1,1,0,0
208755633,4.956445,3.3290038,1,1,0,1,1,0,0
209255669,4.956445,3.3290038,1,1,0,1,1,0,0
209755633,5.004785,3.3306153,1,1,0,1,1,0,0
210255633,4.832373,3.3290038,1,1,0,1,1,0,0
210755635,5.009619,3.3322265,1,1,0,1,1,0,0
211255670,4.979004,3.3290038,1,1,0,1,1,0,0
211755633,4.964502,3.3322265,1,1,0,1,1,0,0
212255633,5.0225096,3.3322265,1,1,0,1,1,0,0
212755634,4.9854493,3.3306153,1,1,0,1,1,0,0
213255633,4.9967284,3.3290038,1,1,0,1,1,0,0
213755666,4.9822264,3.3290038,1,1,0,1,1,0,0
214265638,4.8259277,3.3306153,1,1,0,1,1,0,0
214765642,4.979004,3.3290038,1,1,0,1,1,0,0
215265633,5.017676,3.3322265,1,1,0,1,1,0,0
215765633,4.8114257,3.3290038,1,1,0,1,1,0,0
216265636,5.016064,3.3306153,1,1,0,1,1,0,0
216765633,5.0063963,3.3322265,1,1,0,1,1,0,0
217265633,4.842041,3.3290038,1,1,0,1,1,0,0
217765633,4.969336,3.3322265,1,1,0,1,1,0,0
218265635,4.9822264,3.3290038,1,1,0,1,1,0,0
218765633,4.8114257,3.3306153,1,1,0,1,1,0,0
219265633,5.003174,3.3306153,1,1,0,1,1,0,0
219765633,4.979004,3.3306153,1,1,0,1,1,0,0
220265633,4.9870605,3.3306153,1,1,0,1,1,0,0
220765633,5.004785,3.3322265,1,1,0,1,1,0,0
221265633,4.995117,3.3290038,1,1,0,1,1,0,0
221775633,4.964502,3.3290038,1,1,0,1,1,0,0
222275667,4.9918942,3.3306153,1,1,0,1,1,0,0
222775635,4.9596677,3.3322265,1,1,0,1,1,0,0
223285633,4.979004,3.3306153,1,1,0,1,1,0,0
223785633,4.979004,3.3290038,1,1,0,1,1,0,0
224285635,4.9854493,3.3306153,1,1,0,1,1,0,0
224785633,4.9854493,3.3290038,1,1,0,1,1,0,0
225285633,4.9822264,3.3306153,1,1,0,1,1,0,0
225785633,4.8645997,3.3306153,1,1,0,1,1,0,0
226285640,5.017676,3.3290038,1,1,0,1,1,0,0
226785633,5.0208983,3.3306153,1,1,0,1,1,0,0
227285633,4.803369,3.3306153,1,1,0,1,1,0,0
227795633,4.990283,3.3306153,1,1,0,1,1,0,0
228295634,5.0015626,3.3306153,1,1,0,1,1,0,0
228795633,5.0015626,3.3290038,1,1,0,1,1,0,0
229295635,4.995117,3.3290038,1,1,0,1,1,0,0
229795670,4.9773927,3.3306153,1,1,0,1,1,0,0
230295634,5.0080075,3.3306153,1,1,0,1,1,0,0
230795634,4.9870605,3.3290038,1,1,0,1,1,0,0
231295633,4.995117,3.3306153,1,1,0,1,1,0,0
231795669,4.990283,3.3290038,1,1,0,1,1,0,0
232295633,4.995117,3.3290038,1,1,0,1,1,0,0
232795633,4.954834,3.3290038,1,1,0,1,1,0,0
233305633,5.016064,3.3322265,1,1,0,1,1,0,0
233805633,5.0225096,3.3306153,1,1,0,1,1,0,0
234305633,4.891992,3.3306153,1,1,0,1,1,0,0
234805638,5.0080075,3.3322265,1,1,0,1,1,0,0
235305647,4.975781,3.3306153,1,1,0,1,1,0,0
235805637,4.8468747,3.3306153,1,1,0,1,1,0,0
236305633,4.988672,3.3290038,1,1,0,1,1,0,0
236815633,5.0225096,3.3322265,1,1,0,1,1,0,0
237315633,4.979004,3.3306153,1,1,0,1,1,0,0
237815633,4.979004,3.3290038,1,1,0,1,1,0,0
238315633,4.990283,3.3290038,1,1,0,1,1,0,0
238815667,5.019287,3.3306153,1,1,0,1,1,0,0
239315633,4.9838376,3.3306153,1,1,0,1,1,0,0
239815633,4.9822264,3.3306153,1,1,0,1,1,0,0
240315657,5.0015626,3.3322265,1,1,0,1,1,0,0
240825633,4.9870605,3.3306153,1,1,0,1,1,0,0
241325633,4.817871,3.3290038,1,1,0,1,1,0,0
241825633,5.0112305,3.3322265,1,1,0,1,1,0,0
242325633,5.003174,3.3290038,1,1,0,1,1,0,0
242825635,4.969336,3.3290038,1,1,0,1,1,0,0
243325633,4.9822264,3.3290038,1,1,0,1,1,0,0
243825633,5.004785,3.3306153,1,1,0,1,1,0,0
244325633,4.842041,3.3290038,1,1,0,1,1,0,0
244825633,5.017676,3.3306153,1,1,0,1,1,0,0
245325633,4.9838376,3.3306153,1,1,0,1,1,0,0
245825634,4.822705,3.3306153,1,1,0,1,1,0,0
246325633,5.0063963,3.3290038,1,1,0,1,1,0,0
246835633,4.9822264,3.3290038,1,1,0,1,1,0,0
247335633,4.979004,3.3306153,1,1,0,1,1,0,0
247835633,4.969336,3.3306153,1,1,0,1,1,0,0
248335666,5.004785,3.3290038,1,1,0,1,1,0,0
248835645,4.9838376,3.3322265,1,1,0,1,1,0,0
249335633,4.988672,3.3322265,1,1,0,1,1,0,0
249835668,4.9822264,3.3322265,1,1,0,1,1,0,0
250345645,4.9773927,3.3290038,1,1,0,1,1,0,0
250845633,4.9822264,3.3306153,1,1,0,1,1,0,0
251345633,4.842041,3.3322265,1,1,0,1,1,0,0
251845633,5.014453,3.3306153,1,1,0,1,1,0,0
252345633,4.9822264,3.3322265,1,1,0,1,1,0,0
252845633,4.8259277,3.3322265,1,1,0,1,1,0,0
253345633,5.004785,3.3290038,1,1,0,1,1,0,0
253845633,4.988672,3.3290038,1,1,0,1,1,0,0
254345633,4.838818,3.3306153,1,1,0,1,1,0,0
254845633,4.980615,3.3306153,1,1,0,1,1,0,0
255345634,4.9870605,3.3290038,1,1,0,1,1,0,0
255845633,4.980615,3.3322265,1,1,0,1,1,0,0
256345633,4.9822264,3.3306153,1,1,0,1,1,0,0
256845633,4.9854493,3.3322265,1,1,0,1,1,0,0
257345633,4.9854493,3.3290038,1,1,0,1,1,0,0
257845633,4.9596677,3.3290038,1,1,0,1,1,0,0
258345636,4.975781,3.3290038,1,1,0,1,1,0,0
258845634,4.9870605,3.3322265,1,1,0,1,1,0,0
259345633,4.979004,3.3306153,1,1,0,1,1,0,0
259855633,4.999951,3.3290038,1,1,0,1,1,0,0
260355633,4.9822264,3.3290038,1,1,0,1,1,0,0
260855686,4.9838376,3.3322265,1,1,0,1,1,0,0
261355634,5.0080075,3.3322265,1,1,0,1,1,0,0
261855633,5.0063963,3.3322265,1,1,0,1,1,0,0
262355633,5.0080075,3.3290038,1,1,0,1,1,0,0
262855634,4.8114257,3.3306153,1,1,0,1,1,0,0
263355662,4.979004,3.3306153,1,1,0,1,1,0,0
263855633,5.0015626,3.3322265,1,1,0,1,1,0,0
264355633,4.8468747,3.3322265,1,1,0,1,1,0,0
264855645,5.0080075,3.3290038,1,1,0,1,1,0,0
265355670,4.956445,3.3290038,1,1,0,1,1,0,0
265855634,4.814648,3.3306153,1,1,0,1,1,0,0
266365637,5.0128417,3.3290038,1,1,0,1,1,0,0
266865633,4.956445,3.3306153,1,1,0,1,1,0,0
267365633,4.969336,3.3290038,1,1,0,1,1,0,0
267865633,4.975781,3.3290038,1,1,0,1,1,0,0
268365633,4.9612794,3.3290038,1,1,0,1,1,0,0
268865633,5.0063963,3.3290038,1,1,0,1,1,0,0
269375665,4.9741697,3.3290038,1,1,0,1,1,0,0
269875633,4.9725585,3.3322265,1,1,0,1,1,0,0
270375633,4.9596677,3.3290038,1,1,0,1,1,0,0
270875633,4.9854493,3.3322265,1,1,0,1,1,0,0
271375633,4.8210936,3.3306153,1,1,0,1,1,0,0
271875633,4.9983397,3.3290038,1,1,0,1,1,0,0
272375633,5.0015626,3.3306153,1,1,0,1,1,0,0
272875667,4.8243165,3.3290038,1,1,0,1,1,0,0
273375633,4.9838376,3.3290038,1,1,0,1,1,0,0
273875633,4.969336,3.3290038,1,1,0,1,1,0,0
274385647,5.0063963,3.3306153,1,1,0,1,1,0,0
274885633,5.004785,3.3306153,1,1,0,1,1,0,0
275385635,5.0063963,3.3322265,1,1,0,1,1,0,0
275885633,4.817871,3.3290038,1,1,0,1,1,0,0
276385633,4.9773927,3.3306153,1,1,0,1,1,0,0
276885633,4.980615,3.3290038,1,1,0,1,1,0,0
277385633,4.9838376,3.3290038,1,1,0,1,1,0,0
277885633,4.9854493,3.3306153,1,1,0,1,1,0,0
278395633,4.9773927,3.3306153,1,1,0,1,1,0,0
278895672,4.9773927,3.3290038,1,1,0,1,1,0,0
279395633,4.995117,3.3322265,1,1,0,1,1,0,0
279895633,4.8452635,3.3322265,1,1,0,1,1,0,0
280395634,4.9725585,3.3306153,1,1,0,1,1,0,0
280895634,4.999951,3.3322265,1,1,0,1,1,0,0
281395672,4.9822264,3.3322265,1,1,0,1,1,0,0
281905633,4.975781,3.3290038,1,1,0,1,1,0,0
282405633,5.003174,3.3322265,1,1,0,1,1,0,0
282905633,4.975781,3.3290038,1,1,0,1,1,0,0
283405633,4.9983397,3.3290038,1,1,0,1,1,0,0
283905633,4.975781,3.3322265,1,1,0,1,1,0,0
284405633,4.999951,3.3306153,1,1,0,1,1,0,0
284905633,4.979004,3.3290038,1,1,0,1,1,0,0
285405633,4.9596677,3.3290038,1,1,0,1,1,0,0
285905633,4.9628906,3.3290038,1,1,0,1,1,0,0
286405633,4.975781,3.3322265,1,1,0,1,1,0,0
286905633,5.004785,3.3322265,1,1,0,1,1,0,0
287415634,4.979004,3.3322265,1,1,0,1,1,0,0
287915633,4.979004,3.3306153,1,1,0,1,1,0,0
288415633,4.8114257,3.3306153,1,1,0,1,1,0,0
288915634,4.9773927,3.3306153,1,1,0,1,1,0,0
289425633,4.9628906,3.3322265,1,1,0,1,1,0,0
289925633,4.84043,3.3290038,1,1,0,1,1,0,0
290425633,4.9838376,3.3322265,1,1,0,1,1,0,0
290925633,5.004785,3.3306153,1,1,0,1,1,0,0
291425633,4.9467773,3.3290038,1,1,0,1,1,0,0
291925633,4.979004,3.3306153,1,1,0,1,1,0,0
292425638,4.975781,3.3306153,1,1,0,1,1,0,0
292925633,4.817871,3.3322265,1,1,0,1,1,0,0
293425633,4.980615,3.3290038,1,1,0,1,1,0,0
293935633,4.9967284,3.3290038,1,1,0,1,1,0,0
294435633,4.979004,3.3306153,1,1,0,1,1,0,0
294935633,5.0015626,3.3322265,1,1,0,1,1,0,0
295435671,5.004785,3.3322265,1,1,0,1,1,0,0
295935633,4.979004,3.3290038,1,1,0,1,1,0,0
296435639,5.004785,3.3322265,1,1,0,1,1,0,0
296935633,4.8098145,3.3322265,1,1,0,1,1,0,0
297435633,4.975781,3.3306153,1,1,0,1,1,0,0
297935667,4.9709473,3.3306153,1,1,0,1,1,0,0
298435633,4.8049803,3.3322265,1,1,0,1,1,0,0
298945635,4.9854493,3.3306153,1,1,0,1,1,0,0
299445633,4.9677243,3.3306153,1,1,0,1,1,0,0
299945633,4.979004,3.3290038,1,1,0,1,1,0,0
300445633,5.009619,3.3290038,1,1,0,1,1,0,0
300945634,5.0080075,3.3306153,1,1,0,1,1,0,0
301445641,5.0080075,3.3306153,1,1,0,1,1,0,0
301945641,4.9532228,3.3306153,1,1,0,1,1,0,0
302445634,4.9983397,3.3322265,1,1,0,1,1,0,0
302945633,4.988672,3.3306153,1,1,0,1,1,0,0
303445633,4.988672,3.3290038,1,1,0,1,1,0,0
303955633,5.009619,3.3306153,1,1,0,1,1,0,0
304455633,4.9870605,3.3306153,1,1,0,1,1,0,0
304955633,4.979004,3.3306153,1,1,0,1,1,0,0
305455685,4.8210936,3.3306153,1,1,0,1,1,0,0
305955633,4.9983397,3.3290038,1,1,0,1,1,0,0
306455633,4.979004,3.3290038,1,1,0,1,1,0,0
306955633,4.980615,3.3322265,1,1,0,1,1,0,0
307455633,4.9773927,3.3290038,1,1,0,1,1,0,0
307955659,4.979004,3.3290038,1,1,0,1,1,0,0
308455633,4.8436522,3.3322265,1,1,0,1,1,0,0
308955670,5.0015626,3.3306153,1,1,0,1,1,0,0
309455633,5.003174,3.3290038,1,1,0,1,1,0,0
309955633,4.837207,3.3290038,1,1,0,1,1,0,0
310465634,4.999951,3.3290038,1,1,0,1,1,0,0
310965643,4.980615,3.3306153,1,1,0,1,1,0,0
311465633,4.975781,3.3322265,1,1,0,1,1,0,0
311965633,4.9773927,3.3322265,1,1,0,1,1,0,0
312465633,4.966113,3.3290038,1,1,0,1,1,0,0
312965640,4.980615,3.3322265,1,1,0,1,1,0,0
313465633,4.980615,3.3322265,1,1,0,1,1,0,0
313965635,4.980615,3.3322265,1,1,0,1,1,0,0
314465633,4.9854493,3.3290038,1,1,0,1,1,0,0
314965638,4.979004,3.3322265,1,1,0,1,1,0,0
315465633,5.014453,3.3290038,1,1,0,1,1,0,0
315965637,4.9918942,3.3306153,1,1,0,1,1,0,0
316475642,5.0015626,3.3322265,1,1,0,1,1,0,0
316975633,5.004785,3.3306153,1,1,0,1,1,0,0
317475633,4.9854493,3.3306153,1,1,0,1,1,0,0
317975633,4.975781,3.3290038,1,1,0,1,1,0,0
318475633,4.8243165,3.3306153,1,1,0,1,1,0,0
318975635,4.979004,3.3322265,1,1,0,1,1,0,0
319485665,4.9822264,3.3290038,1,1,0,1,1,0,0
319985633,4.9838376,3.3290038,1,1,0,1,1,0,0
320485633,4.956445,3.3290038,1,1,0,1,1,0,0
320985633,4.9838376,3.3290038,1,1,0,1,1,0,0
321485638,4.980615,3.3290038,1,1,0,1,1,0,0
321985633,4.9773927,3.3290038,1,1,0,1,1,0,0
322485633,4.9773927,3.3290038,1,1,0,1,1,0,0
322985635,5.009619,3.3306153,1,1,0,1,1,0,0
