timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
1699175087,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1699681184,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1700187078,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1700694210,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1701202069,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1701709208,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1702215075,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1702721070,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1703229218,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1703735069,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1704242930,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1704749175,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1705255213,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1705761964,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1706268069,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1706774198,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1707282070,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1707788088,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1708295071,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1708802070,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1709310069,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1709817075,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1710160190,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1710403087,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
1710911093,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
1711418134,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
1711925117,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
1712431119,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
1712939175,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
1713445072,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
1713753485,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1714262155,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1714769240,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1715276483,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1715784076,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1716290177,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1716796202,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1717303070,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1717809229,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1718315215,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1718823084,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1719331069,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1719837071,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1720345098,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1720853074,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1721361073,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1721868391,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1722376147,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1722883189,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1723390071,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1723897069,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1724374259,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1724882185,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1725390069,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1725898073,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1726406097,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1726914153,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1727421316,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1727928071,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1728436112,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1728944071,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1729395347,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1729896104,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
