timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
34460799,1628794177600191,11010077,-235560691,-467301739,731807,726534,0.16800001,0.1326534,0.578,1.1340001,0.63,1.05,83,67,1.1320001,0.87600005,-0.717,-0.372,5.7518415,0,nan,0.0,3510,4,0,1,15
35457888,1628794178600192,11010077,-235560627,-467301817,732138,726865,0.19000001,0.27336183,0.58100003,1.1350001,0.63,1.05,83,68,0.64000005,0.293,-0.569,-0.432,5.3747573,0,nan,0.0,3510,4,0,1,15
36457900,1628794179600193,11010077,-235560613,-467301848,732124,726851,0.20600002,0.71756786,0.58000004,1.133,0.66999996,1.09,84,39,0.09900001,0.055000003,-0.083000004,-0.065000005,5.34064,0,nan,0.0,3510,4,0,1,14
37456908,1628794180600194,11010077,-235560617,-467301859,732044,726771,0.19600001,0.71757144,0.587,1.1400001,0.66999996,1.09,84,43,0.058000002,-0.034,-0.047000002,0.043,5.34064,0,nan,0.0,3510,4,0,1,14
38459872,1628794181600194,11010077,-235560621,-467301860,732117,726844,0.24000001,0.71757585,0.596,1.149,0.66999996,1.0799999,83,38,0.033,-0.009000001,0.031000001,-0.11800001,5.34064,0,nan,0.0,3510,4,0,1,14
39461351,1628794182600195,11010077,-235560621,-467301850,731975,726702,0.15900001,0.71757907,0.60400003,1.153,0.63,1.05,83,34,0.17300001,0.031000001,0.17,0.013,5.34064,0,nan,0.0,3510,4,0,1,15
40457983,1628794183600196,11010077,-235560619,-467301840,731779,726506,0.171,0.717582,0.60200006,1.154,0.63,1.05,78,49,0.13700001,0.054,0.126,-0.069000006,5.34064,0,nan,0.0,3510,4,0,1,15
41457916,1628794184600197,11010077,-235560615,-467301831,731759,726486,0.18,0.71758544,0.60400003,1.154,0.63,1.05,78,67,0.11400001,0.048,0.10300001,-0.048,5.34064,0,nan,0.0,3510,4,0,1,15
42458876,1628794185600198,11010077,-235560612,-467301832,731537,726264,0.16000001,0.7175888,0.609,1.156,0.63,1.05,78,54,0.049000002,0.024,-0.043,0.011000001,5.34064,0,nan,0.0,3510,4,0,1,15
43462013,1628794186600199,11010077,-235560611,-467301835,731253,725980,0.238,0.71759367,0.61,1.1570001,0.63,1.05,78,52,0.113000005,0.109000005,0.031000001,0.41400003,5.34064,0,nan,0.0,3510,4,0,1,15
44458869,1628794187600200,11010077,-235560605,-467301833,730335,725062,0.245,0.71760696,0.614,1.164,0.66999996,1.0799999,77,34,0.034,-0.022000002,-0.026,0.762,5.34064,0,nan,0.0,3510,4,0,1,14
45455191,1628794188600201,11010077,-235560603,-467301830,729399,724126,0.24400002,0.71762246,0.61700004,1.169,0.66999996,1.0799999,77,42,0.065000005,-0.034,-0.056,0.71300006,5.34064,0,nan,0.0,3510,4,0,1,14
46456894,1628794189600201,11010077,-235560601,-467301832,728602,723329,0.25300002,0.77090406,0.619,1.177,0.66999996,1.0799999,77,55,0.030000001,0.011000001,-0.028,0.721,4.7129116,0,nan,0.0,3510,4,0,1,14
47460867,1628794190600202,11010077,-235560592,-467301830,728350,723077,0.19900002,0.59685946,0.61200005,1.1680001,0.66999996,1.0799999,77,48,0.026,-0.025,-0.006,0.027,3.9121482,0,nan,0.0,3666,4,0,1,14
48456405,1628794191600203,11010077,-235560576,-467301828,728239,722966,0.15400001,0.5968635,0.60700005,1.161,0.66999996,1.0799999,77,52,0.024,0.022000002,-0.010000001,0.004,3.9121482,0,nan,0.0,3666,4,0,1,14
49456254,1628794192600204,11010077,-235560563,-467301825,728162,722889,0.156,0.59686714,0.59900004,1.1500001,0.66999996,1.0799999,78,38,0.027,0.008,-0.026,-0.010000001,3.9121482,0,nan,0.0,3666,4,0,1,14
50455928,1628794193600205,11010077,-235560552,-467301823,728199,722926,0.25,0.5968717,0.59900004,1.151,0.66999996,1.0799999,78,39,0.020000001,0.0,0.020000001,-0.042000003,3.9121482,0,nan,0.0,3666,4,0,1,14
