timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
1260383165,1260371088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1261391155,1261379428,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1262398297,1262387088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1263407185,1263395088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1264415286,1264403148,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1265423320,1265411088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1266431155,1266419088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1267439152,1267427404,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1268447274,1268435088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1269456033,1269443088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1270463152,1270451110,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1271471290,1271459088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1272479152,1272467694,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1273487201,1273476012,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1274496516,1274483088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1275504466,1275491111,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1276511196,1276499088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1277519250,1277507091,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1278527161,1278515573,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1279535199,1279524657,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1280543287,1280531088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1281552268,1281539088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1282555533,1282547091,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1283567216,1283555088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1284575159,1284563088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1285585698,1285572256,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1286590172,1286579088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1287599153,1287587091,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1288608092,1288595088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1289612602,1289603088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1290623153,1290611088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1291631166,1291619185,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1292639163,1292627092,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1293648231,1293635088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1294655158,1294643091,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1295659564,1295651088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1296671156,1296659339,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1297679433,1297668250,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1298687161,1298675088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1299696623,1299683297,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1300704687,1300691088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1301707547,1301699091,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1302719156,1302707292,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1303331170,1303319088,33,6,1,3,0,0,3,0,0,0,0,0,0,0
1304339388,1304327088,33,6,1,3,0,0,3,0,0,0,0,0,0,0
1305347159,1305335088,33,6,1,3,0,0,3,0,0,0,0,0,0,0
1306355157,1306343088,33,6,1,3,0,0,3,0,0,0,0,0,0,0
1307363165,1307351088,33,6,1,3,0,0,3,0,0,0,0,0,0,0
1308371188,1308359088,33,6,1,3,0,0,3,0,0,0,0,0,0,0
1309379154,1309367088,33,6,1,3,0,0,3,0,0,0,0,0,0,0
1310387351,1310375094,33,6,1,3,0,0,3,0,0,0,0,0,0,0
1311395224,1311383088,33,6,1,3,0,0,3,0,0,0,0,0,0,0
1312403154,1312391088,33,6,1,3,0,0,3,0,0,0,0,0,0,0
1313407478,1313399091,33,6,1,3,0,0,3,0,0,0,0,0,0,0
