timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
1635075157,1635063088,53,1,1,3,0,0,3,0,0,0,0,0,0,0
1636083165,1636071088,53,1,1,3,0,0,3,0,0,0,0,0,0,0
1637089251,1637079088,53,1,1,3,0,0,3,0,0,0,0,0,0,0
1637979160,1637971276,54,4,1,3,0,0,3,0,0,0,0,0,0,0
1638987212,1638979088,54,4,1,3,0,0,3,0,0,0,0,0,0,0
1639996101,1639987088,54,4,1,3,0,0,3,0,0,0,0,0,0,0
1641003174,1640995763,54,4,1,3,0,0,3,0,0,0,0,0,0,0
1642004190,1641995236,54,4,1,3,0,0,3,0,0,0,0,0,0,0
1643012197,1643003088,54,4,1,3,0,0,3,0,0,0,0,0,0,0
1644020758,1644011088,54,4,1,3,0,0,3,0,0,0,0,0,0,0
1645027165,1645019435,54,4,1,3,0,0,3,0,0,0,0,0,0,0
1646027193,1646018339,54,4,1,3,0,0,3,0,0,0,0,0,0,0
1647035210,1647023490,54,4,1,3,0,0,3,0,0,0,0,0,0,0
1647819151,1647807118,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1648827236,1648815575,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1649835211,1649823095,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1650843533,1650831099,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1651847840,1651839088,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1652856153,1652847091,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1653867175,1653855093,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1654868067,1654855091,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1655873200,1655863088,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1656879169,1656871088,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1657879284,1657871088,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1658887158,1658879088,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1659887183,1659879088,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1660896328,1660887088,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1661903155,1661895115,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1662904481,1662891091,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1663911154,1663899088,55,4,1,1,0,0,3,0,0,0,0,0,0,0
1664919430,1664907108,55,4,1,1,0,0,3,0,0,0,0,0,0,0
