timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
968553833,968546531,1200.0,0.40324232,0.050598953,0.60520315,0.0,255,190,6,4,1,0,1,1,0,1,36
968561009,0,800000.0,0.05,0.0,0.0,0.7667861,0,0,0,0,4,5,0,0,0,1,44
969559013,968546531,1200.0,0.40324232,0.05074768,0.529368,0.0,255,190,6,4,1,0,1,1,0,1,36
969563189,0,800000.0,0.05,0.0,0.0,0.70878077,0,0,0,0,4,5,0,0,0,1,44
969599771,969592541,1200.0,0.40324232,0.05074768,0.529368,0.0,255,190,6,4,1,0,1,1,0,1,36
970564513,0,800000.0,0.05,0.0,0.0,0.75232965,0,0,0,0,4,5,0,0,0,1,44
970604796,969592541,1200.0,0.40324232,0.05079276,0.47406578,0.0,255,190,6,4,1,0,1,1,0,1,36
970624918,970618521,1200.0,0.40324232,0.05079276,0.47406578,0.0,255,190,6,4,1,0,1,1,0,1,36
971567197,0,800000.0,0.05,0.0,0.0,0.8002565,0,0,0,0,4,5,0,0,0,1,44
971630589,970618521,1200.0,0.40324232,0.050748337,0.562212,0.0,255,190,6,4,1,0,1,1,0,1,36
972569855,0,800000.0,0.05,0.0,0.0,0.81134564,0,0,0,0,4,5,0,0,0,1,44
972632629,970618521,1200.0,0.40324232,0.033729423,0.4384825,0.0,255,190,6,4,1,0,1,1,0,1,36
973570641,0,800000.0,0.05,0.0,0.0,0.71077114,0,0,0,0,4,5,0,0,0,1,44
973632817,970618521,1200.0,0.40324232,0.033830542,0.63482016,0.0,255,190,6,4,1,0,1,1,0,1,36
974534625,974534353,1200.0,0.40324232,0.03376251,0.591837,0.0,255,190,6,4,1,0,1,1,0,1,36
974571168,0,800000.0,0.05,0.0,0.0,0.818955,0,0,0,0,4,5,0,0,0,1,44
975536735,974534353,1200.0,0.40324232,0.05085065,0.42176124,0.0,255,190,6,4,1,0,1,1,0,1,36
975571598,0,800000.0,0.05,0.0,0.0,0.84365124,0,0,0,0,4,5,0,0,0,1,44
975691224,975686355,1200.0,0.40324232,0.05085065,0.42176124,0.0,255,190,6,4,1,0,1,1,0,1,36
976571653,0,800000.0,0.05,0.0,0.0,0.76567155,0,0,0,0,4,5,0,0,0,1,44
976695218,975686355,1200.0,0.40324232,0.050848115,0.56331736,0.0,255,190,6,4,1,0,1,1,0,1,36
977535321,977530541,1200.0,0.40324232,0.12026936,1.5992842,0.0,255,190,6,4,1,0,1,1,0,1,36
977572625,0,800000.0,0.05,0.0,0.0,0.755706,0,0,0,0,4,5,0,0,0,1,44
978537768,977530541,1200.0,0.40324232,0.050818067,0.63572407,0.0,255,190,6,4,1,0,1,1,0,1,36
978573048,0,800000.0,0.05,0.0,0.0,0.7065628,0,0,0,0,4,5,0,0,0,1,44
979547959,977530541,1200.0,0.40324232,0.03385355,0.57152754,0.0,255,190,6,4,1,0,1,1,0,1,36
979574422,0,800000.0,0.05,0.0,0.0,0.7989004,0,0,0,0,4,5,0,0,0,1,44
979600648,979599755,1200.0,0.40324232,0.03385355,0.57152754,0.0,255,190,6,4,1,0,1,1,0,1,36
980574626,0,800000.0,0.05,0.0,0.0,0.81263834,0,0,0,0,4,5,0,0,0,1,44
980608769,979599755,1200.0,0.40324232,0.05054559,0.40238255,0.0,255,190,6,4,1,0,1,1,0,1,36
980752812,980749550,1200.0,0.40324232,0.05054559,0.40238255,0.0,255,190,6,4,1,0,1,1,0,1,36
981577736,981569547,1200.0,0.40324232,0.050648045,0.58890766,0.0,255,190,6,4,1,0,1,1,0,1,36
981577945,0,800000.0,0.05,0.0,0.0,0.70903665,0,0,0,0,4,5,0,0,0,1,44
982532593,982527552,1200.0,0.40324232,0.07625544,0.40999678,0.0,255,190,6,4,1,0,1,1,0,1,36
982579764,0,800000.0,0.05,0.0,0.0,0.7498842,0,0,0,0,4,5,0,0,0,1,44
983520757,983513565,1200.0,0.40324232,0.024818132,0.65519863,0.0,255,190,6,4,1,0,1,1,0,1,36
983581761,0,800000.0,0.05,0.0,0.0,0.8008934,0,0,0,0,4,5,0,0,0,1,44
984527739,983513565,1200.0,0.40324232,0.07242379,0.5694693,0.0,255,190,6,4,1,0,1,1,0,1,36
984583839,0,800000.0,0.05,0.0,0.0,0.77706206,0,0,0,0,4,5,0,0,0,1,44
985528813,983513565,1200.0,0.40324232,0.06786738,0.60282207,0.0,255,190,6,4,1,0,1,1,0,1,36
985585742,0,800000.0,0.05,0.0,0.0,0.7556509,0,0,0,0,4,5,0,0,0,1,44
986534659,983513565,1200.0,0.40324232,0.0,0.4735828,0.0,255,190,6,4,1,0,1,1,0,1,36
986587026,0,800000.0,0.05,0.0,0.0,0.7059929,0,0,0,0,4,5,0,0,0,1,44
986648794,986639545,1200.0,0.40324232,0.0,0.4735828,0.0,255,190,6,4,1,0,1,1,0,1,36
987584917,987580526,1200.0,0.40324232,0.050749093,0.36718464,0.0,255,190,6,4,1,0,1,1,0,1,36
987587729,0,800000.0,0.05,0.0,0.0,0.8454724,0,0,0,0,4,5,0,0,0,1,44
988588449,0,800000.0,0.05,0.0,0.0,0.7659007,0,0,0,0,4,5,0,0,0,1,44
988590587,987580526,1200.0,0.40324232,0.08483415,0.6367551,0.0,255,190,6,4,1,0,1,1,0,1,36
989588902,0,800000.0,0.05,0.0,0.0,0.7092672,0,0,0,0,4,5,0,0,0,1,44
989594590,987580526,1200.0,0.40324232,0.03379567,0.57055044,0.0,255,190,6,4,1,0,1,1,0,1,36
989634659,989630587,1200.0,0.40324232,0.03379567,0.57055044,0.0,255,190,6,4,1,0,1,1,0,1,36
990559621,990556542,1200.0,0.40324232,0.016899431,0.5646398,0.0,255,190,6,4,1,0,1,1,0,1,36
990590828,0,800000.0,0.05,0.0,0.0,0.7510435,0,0,0,0,4,5,0,0,0,1,44
991562651,990556542,1200.0,0.40324232,0.050893325,0.47500435,0.0,255,190,6,4,1,0,1,1,0,1,36
991582585,991574482,1200.0,0.40324232,0.050893325,0.47500435,0.0,255,190,6,4,1,0,1,1,0,1,36
991590833,0,800000.0,0.05,0.0,0.0,0.80008703,0,0,0,0,4,5,0,0,0,1,44
992590356,991574482,1200.0,0.40324232,0.084814,0.36819252,0.0,255,190,6,4,1,0,1,1,0,1,36
992592911,0,800000.0,0.05,0.0,0.0,0.8118496,0,0,0,0,4,5,0,0,0,1,44
992629670,992624824,1200.0,0.40324232,0.084814,0.36819252,0.0,255,190,6,4,1,0,1,1,0,1,36
993553665,993551303,1200.0,0.40324232,0.041828126,0.6572991,0.0,255,190,6,4,1,0,1,1,0,1,36
993595574,0,800000.0,0.05,0.0,0.0,0.7097204,0,0,0,0,4,5,0,0,0,1,44
994560198,993551303,1200.0,0.40324232,0.02585035,0.59853506,0.0,255,190,6,4,1,0,1,1,0,1,36
994569697,994567547,1200.0,0.40324232,0.02585035,0.59853506,0.0,255,190,6,4,1,0,1,1,0,1,36
994597686,0,800000.0,0.05,0.0,0.0,0.81979567,0,0,0,0,4,5,0,0,0,1,44
995571797,994567547,1200.0,0.40324232,0.08484194,0.5389958,0.0,255,190,6,4,1,0,1,1,0,1,36
995597761,0,800000.0,0.05,0.0,0.0,0.8443113,0,0,0,0,4,5,0,0,0,1,44
995621759,995613612,1200.0,0.40324232,0.08484194,0.5389958,0.0,255,190,6,4,1,0,1,1,0,1,36
996544078,996536151,1200.0,0.40324232,0.0505137,0.5427747,0.0,255,190,6,4,1,0,1,1,0,1,36
996600640,0,800000.0,0.05,0.0,0.0,0.7655151,0,0,0,0,4,5,0,0,0,1,44
997551193,996536151,1200.0,0.40324232,0.016819859,0.32947135,0.0,255,190,6,4,1,0,1,1,0,1,36
997560919,997560587,1200.0,0.40324232,0.016819859,0.32947135,0.0,255,190,6,4,1,0,1,1,0,1,36
997600845,0,800000.0,0.05,0.0,0.0,0.7554757,0,0,0,0,4,5,0,0,0,1,44
998566971,997560587,1200.0,0.40324232,0.084233135,0.632244,0.0,255,190,6,4,1,0,1,1,0,1,36
998602811,0,800000.0,0.05,0.0,0.0,0.7075839,0,0,0,0,4,5,0,0,0,1,44
998718583,998712525,1200.0,0.40324232,0.084233135,0.632244,0.0,255,190,6,4,1,0,1,1,0,1,36
999528940,999528892,1200.0,0.40324232,0.05091451,0.6009909,0.0,255,190,6,4,1,0,1,1,0,1,36
999606175,0,800000.0,0.05,0.0,0.0,0.8005372,0,0,0,0,4,5,0,0,0,1,44
1000530617,999528892,1200.0,0.40324232,0.05090384,0.53898185,0.0,255,190,6,4,1,0,1,1,0,1,36
1000561671,1000554517,1200.0,0.40324232,0.05090384,0.53898185,0.0,255,190,6,4,1,0,1,1,0,1,36
1000608945,0,800000.0,0.05,0.0,0.0,0.81139827,0,0,0,0,4,5,0,0,0,1,44
1001571654,1000554517,1200.0,0.40324232,0.050595187,0.507936,0.0,255,190,6,4,1,0,1,1,0,1,36
1001611565,0,800000.0,0.05,0.0,0.0,0.709413,0,0,0,0,4,5,0,0,0,1,44
1002523258,1002519550,1200.0,0.40324232,0.0338983,0.42971084,0.0,255,190,6,4,1,0,1,1,0,1,36
1002611789,0,800000.0,0.05,0.0,0.0,0.7509656,0,0,0,0,4,5,0,0,0,1,44
1003527996,1002519550,1200.0,0.40324232,0.050841324,0.5602514,0.0,255,190,6,4,1,0,1,1,0,1,36
1003613666,0,800000.0,0.05,0.0,0.0,0.8003933,0,0,0,0,4,5,0,0,0,1,44
1004531369,1002519550,1200.0,0.40324232,0.03366553,0.63172376,0.0,255,190,6,4,1,0,1,1,0,1,36
1004614831,0,800000.0,0.05,0.0,0.0,0.777017,0,0,0,0,4,5,0,0,0,1,44
1004702829,1004700590,1200.0,0.40324232,0.03366553,0.63172376,0.0,255,190,6,4,1,0,1,1,0,1,36
1005617745,0,800000.0,0.05,0.0,0.0,0.75452787,0,0,0,0,4,5,0,0,0,1,44
1005626821,1005620982,1200.0,0.40324232,0.05094752,0.5394443,0.0,255,190,6,4,1,0,1,1,0,1,36
1006547744,1006542517,1200.0,0.40324232,0.016933637,0.51000124,0.0,255,190,6,4,1,0,1,1,0,1,36
1006619057,0,800000.0,0.05,0.0,0.0,0.70610404,0,0,0,0,4,5,0,0,0,1,44
1007553670,1006542517,1200.0,0.40324232,0.08467096,0.4741574,0.0,255,190,6,4,1,0,1,1,0,1,36
1007593727,1007590494,1200.0,0.40324232,0.08467096,0.4741574,0.0,255,190,6,4,1,0,1,1,0,1,36
1007619751,0,800000.0,0.05,0.0,0.0,0.84575045,0,0,0,0,4,5,0,0,0,1,44
1008594749,1007590494,1200.0,0.40324232,0.05084183,0.49346483,0.0,255,190,6,4,1,0,1,1,0,1,36
1008615789,1008614521,1200.0,0.40324232,0.05084183,0.49346483,0.0,255,190,6,4,1,0,1,1,0,1,36
1008622590,0,800000.0,0.05,0.0,0.0,0.7660817,0,0,0,0,4,5,0,0,0,1,44
1009538847,1009534489,1200.0,0.40324232,0.050542288,0.5965972,0.0,255,190,6,4,1,0,1,1,0,1,36
1009624075,0,800000.0,0.05,0.0,0.0,0.7091993,0,0,0,0,4,5,0,0,0,1,44
1010550449,1009534489,1200.0,0.40324232,0.05074455,0.56515497,0.0,255,190,6,4,1,0,1,1,0,1,36
1010590731,1010586525,1200.0,0.40324232,0.05074455,0.56515497,0.0,255,190,6,4,1,0,1,1,0,1,36
1010624961,0,800000.0,0.05,0.0,0.0,0.7522184,0,0,0,0,4,5,0,0,0,1,44
1011593667,1010586525,1200.0,0.40324232,0.05070021,0.48115492,0.0,255,190,6,4,1,0,1,1,0,1,36
1011626585,0,800000.0,0.05,0.0,0.0,0.8591939,0,0,0,0,4,5,0,0,0,1,44
1012530586,1012529571,1200.0,0.40324232,0.0,0.4745332,0.0,255,190,6,4,1,0,1,1,0,1,36
1012628824,0,800000.0,0.05,0.0,0.0,0.7513673,0,0,0,0,4,5,0,0,0,1,44
1013538781,1012529571,1200.0,0.40324232,0.084733255,0.6050951,0.0,255,190,6,4,1,0,1,1,0,1,36
1013631861,0,800000.0,0.05,0.0,0.0,0.7092679,0,0,0,0,4,5,0,0,0,1,44
1013682835,1013680535,1200.0,0.40324232,0.084733255,0.6050951,0.0,255,190,6,4,1,0,1,1,0,1,36
1014603646,1014602494,1200.0,0.40324232,0.050834987,0.5462269,0.0,255,190,6,4,1,0,1,1,0,1,36
1014634628,0,800000.0,0.05,0.0,0.0,0.81995124,0,0,0,0,4,5,0,0,0,1,44
1015608933,1014602494,1200.0,0.40324232,0.047534492,0.5624915,0.0,255,190,6,4,1,0,1,1,0,1,36
1015637570,0,800000.0,0.05,0.0,0.0,0.9041293,0,0,0,0,4,5,0,0,0,1,44
1015658827,1015652523,1200.0,0.40324232,0.047534492,0.5624915,0.0,255,190,6,4,1,0,1,1,0,1,36
1016637646,0,800000.0,0.05,0.0,0.0,0.7073739,0,0,0,0,4,5,0,0,0,1,44
1016661779,1015652523,1200.0,0.40324232,0.053850565,0.4826606,0.0,255,190,6,4,1,0,1,1,0,1,36
1017600636,1017596189,1200.0,0.40324232,0.033934165,0.4750783,0.0,255,190,6,4,1,0,1,1,0,1,36
1017639268,0,800000.0,0.05,0.0,0.0,0.75515264,0,0,0,0,4,5,0,0,0,1,44
1018602922,1017596189,1200.0,0.40324232,0.05073289,0.58193606,0.0,255,190,6,4,1,0,1,1,0,1,36
1018639773,0,800000.0,0.05,0.0,0.0,0.70732236,0,0,0,0,4,5,0,0,0,1,44
1018755766,1018747600,1200.0,0.40324232,0.05073289,0.58193606,0.0,255,190,6,4,1,0,1,1,0,1,36
1019643293,0,800000.0,0.05,0.0,0.0,0.8606075,0,0,0,0,4,5,0,0,0,1,44
1019766257,1018747600,1200.0,0.40324232,0.050825056,0.5102437,0.0,255,190,6,4,1,0,1,1,0,1,36
1020645765,0,800000.0,0.05,0.0,0.0,0.75009114,0,0,0,0,4,5,0,0,0,1,44
1020773167,1018747600,1200.0,0.40324232,0.03398732,0.5677882,0.0,255,190,6,4,1,0,1,1,0,1,36
1021646583,0,800000.0,0.05,0.0,0.0,0.8555361,0,0,0,0,4,5,0,0,0,1,44
1021776761,1018747600,1200.0,0.40324232,0.033659033,0.4791462,0.0,255,190,6,4,1,0,1,1,0,1,36
1022648046,0,800000.0,0.05,0.0,0.0,0.6063754,0,0,0,0,4,5,0,0,0,1,44
1022672826,1022663838,1200.0,0.40324232,0.033776198,0.6338004,0.0,255,190,6,4,1,0,1,1,0,1,36
1023648198,0,800000.0,0.05,0.0,0.0,1.0049659,0,0,0,0,4,5,0,0,0,1,44
1023677962,1022663838,1200.0,0.40324232,0.05048695,0.50387955,0.0,255,190,6,4,1,0,1,1,0,1,36
1024638584,1024630753,1200.0,0.40324232,0.03393,0.48300353,0.0,255,190,6,4,1,0,1,1,0,1,36
1024648337,0,800000.0,0.05,0.0,0.0,0.57146627,0,0,0,0,4,5,0,0,0,1,44
1025645717,1024630753,1200.0,0.40324232,0.050696127,0.6341986,0.0,255,190,6,4,1,0,1,1,0,1,36
1025648781,0,800000.0,0.05,0.0,0.0,0.90054286,0,0,0,0,4,5,0,0,0,1,44
1026651828,0,800000.0,0.05,0.0,0.0,0.5606622,0,0,0,0,4,5,0,0,0,1,44
1026654594,1024630753,1200.0,0.40324232,0.033833,0.41196653,0.0,255,190,6,4,1,0,1,1,0,1,36
1027654837,0,800000.0,0.05,0.0,0.0,1.0510184,0,0,0,0,4,5,0,0,0,1,44
1027663651,1024630753,1200.0,0.40324232,0.033861842,0.6354075,0.0,255,190,6,4,1,0,1,1,0,1,36
1028656626,0,800000.0,0.05,0.0,0.0,0.5608122,0,0,0,0,4,5,0,0,0,1,44
1028672636,1024630753,1200.0,0.40324232,0.03380162,0.49310595,0.0,255,190,6,4,1,0,1,1,0,1,36
1029578587,1029572236,1200.0,0.40324232,0.033889517,0.4375735,0.0,255,190,6,4,1,0,1,1,0,1,36
1029658590,0,800000.0,0.05,0.0,0.0,0.8545559,0,0,0,0,4,5,0,0,0,1,44
1030581700,1029572236,1200.0,0.40324232,0.050837625,0.6359687,0.0,255,190,6,4,1,0,1,1,0,1,36
1030621647,1030620948,1200.0,0.40324232,0.050837625,0.6359687,0.0,255,190,6,4,1,0,1,1,0,1,36
1030659756,0,800000.0,0.05,0.0,0.0,0.6057848,0,0,0,0,4,5,0,0,0,1,44
1031623847,1030620948,1200.0,0.40324232,0.050817005,0.44041404,0.0,255,190,6,4,1,0,1,1,0,1,36
1031663228,0,800000.0,0.05,0.0,0.0,1.0055549,0,0,0,0,4,5,0,0,0,1,44
1032573646,1032565543,1200.0,0.40324232,0.033798996,0.60639375,0.0,255,190,6,4,1,0,1,1,0,1,36
1032663629,0,800000.0,0.05,0.0,0.0,0.6059335,0,0,0,0,4,5,0,0,0,1,44
1033577754,1032565543,1200.0,0.40324232,0.050953478,0.51752746,0.0,255,190,6,4,1,0,1,1,0,1,36
1033629700,1033624181,1200.0,0.40324232,0.050953478,0.51752746,0.0,255,190,6,4,1,0,1,1,0,1,36
1033665785,0,800000.0,0.05,0.0,0.0,0.8549984,0,0,0,0,4,5,0,0,0,1,44
1034638391,1033624181,1200.0,0.40324232,0.050641205,0.4716583,0.0,255,190,6,4,1,0,1,1,0,1,36
1034667282,0,800000.0,0.05,0.0,0.0,0.6733852,0,0,0,0,4,5,0,0,0,1,44
1035643827,1033624181,1200.0,0.40324232,0.033998605,0.6379738,0.0,255,190,6,4,1,0,1,1,0,1,36
1035667650,0,800000.0,0.05,0.0,0.0,1.0519379,0,0,0,0,4,5,0,0,0,1,44
1036649709,1033624181,1200.0,0.40324232,0.033720892,0.43837157,0.0,255,190,6,4,1,0,1,1,0,1,36
1036669737,0,800000.0,0.05,0.0,0.0,0.56087655,0,0,0,0,4,5,0,0,0,1,44
1037655557,1033624181,1200.0,0.40324232,0.033941247,0.6089459,0.0,255,190,6,4,1,0,1,1,0,1,36
1037672846,0,800000.0,0.05,0.0,0.0,0.89952534,0,0,0,0,4,5,0,0,0,1,44
1038558641,1038552541,1200.0,0.40324232,0.03386056,0.5298182,0.0,255,190,6,4,1,0,1,1,0,1,36
1038674635,0,800000.0,0.05,0.0,0.0,0.56034803,0,0,0,0,4,5,0,0,0,1,44
1039565948,1038552541,1200.0,0.40324232,0.050493747,0.42672166,0.0,255,190,6,4,1,0,1,1,0,1,36
1039678465,0,800000.0,0.05,0.0,0.0,1.0052056,0,0,0,0,4,5,0,0,0,1,44
1040567717,1038552541,1200.0,0.40324232,0.033721358,0.60500085,0.0,255,190,6,4,1,0,1,1,0,1,36
1040679245,0,800000.0,0.05,0.0,0.0,0.60484433,0,0,0,0,4,5,0,0,0,1,44
1041576049,1038552541,1200.0,0.40324232,0.03367857,0.4378214,0.0,255,190,6,4,1,0,1,1,0,1,36
1041680110,0,800000.0,0.05,0.0,0.0,0.8553005,0,0,0,0,4,5,0,0,0,1,44
1042585964,1038552541,1200.0,0.40324232,0.033996396,0.60993534,0.0,255,190,6,4,1,0,1,1,0,1,36
1042681683,0,800000.0,0.05,0.0,0.0,0.60579807,0,0,0,0,4,5,0,0,0,1,44
1042705984,1042696543,1200.0,0.40324232,0.033996396,0.60993534,0.0,255,190,6,4,1,0,1,1,0,1,36
1043684865,0,800000.0,0.05,0.0,0.0,1.0049489,0,0,0,0,4,5,0,0,0,1,44
1043708086,1042696543,1200.0,0.40324232,0.050643217,0.58587253,0.0,255,190,6,4,1,0,1,1,0,1,36
1044548627,1044539560,1200.0,0.40324232,0.033732366,0.47225314,0.0,255,190,6,4,1,0,1,1,0,1,36
1044686616,0,800000.0,0.05,0.0,0.0,0.5713184,0,0,0,0,4,5,0,0,0,1,44
1045553857,1044539560,1200.0,0.40324232,0.05072633,0.56196815,0.0,255,190,6,4,1,0,1,1,0,1,36
1045687839,0,800000.0,0.05,0.0,0.0,0.9012528,0,0,0,0,4,5,0,0,0,1,44
1045697816,1045691579,1200.0,0.40324232,0.05072633,0.56196815,0.0,255,190,6,4,1,0,1,1,0,1,36
1046687863,0,800000.0,0.05,0.0,0.0,0.56142735,0,0,0,0,4,5,0,0,0,1,44
1046702740,1045691579,1200.0,0.40324232,0.050796103,0.4402329,0.0,255,190,6,4,1,0,1,1,0,1,36
1047689788,0,800000.0,0.05,0.0,0.0,1.0494686,0,0,0,0,4,5,0,0,0,1,44
1047703645,1045691579,1200.0,0.40324232,0.033977304,0.6095928,0.0,255,190,6,4,1,0,1,1,0,1,36
1048692253,0,800000.0,0.05,0.0,0.0,0.560599,0,0,0,0,4,5,0,0,0,1,44
1048694588,1048686578,1200.0,0.40324232,0.03391937,0.5307384,0.0,255,190,6,4,1,0,1,1,0,1,36
1049693804,0,800000.0,0.05,0.0,0.0,0.856826,0,0,0,0,4,5,0,0,0,1,44
1049696639,1048686578,1200.0,0.40324232,0.05083823,0.47449014,0.0,255,190,6,4,1,0,1,1,0,1,36
1050695994,0,800000.0,0.05,0.0,0.0,0.60590994,0,0,0,0,4,5,0,0,0,1,44
1050697666,1048686578,1200.0,0.40324232,0.033954736,0.56424785,0.0,255,190,6,4,1,0,1,1,0,1,36
1051700009,0,800000.0,0.05,0.0,0.0,1.0036918,0,0,0,0,4,5,0,0,0,1,44
1051703964,1048686578,1200.0,0.40324232,0.033661,0.43759298,0.0,255,190,6,4,1,0,1,1,0,1,36
1052702412,0,800000.0,0.05,0.0,0.0,0.60435593,0,0,0,0,4,5,0,0,0,1,44
1052710602,1048686578,1200.0,0.40324232,0.03389357,0.6360029,0.0,255,190,6,4,1,0,1,1,0,1,36
1053702590,0,800000.0,0.05,0.0,0.0,0.8549165,0,0,0,0,4,5,0,0,0,1,44
1053711644,1048686578,1200.0,0.40324232,0.033905603,0.6302454,0.0,255,190,6,4,1,0,1,1,0,1,36
1053754577,1053752484,1200.0,0.40324232,0.033905603,0.6302454,0.0,255,190,6,4,1,0,1,1,0,1,36
1054673452,1054672537,1200.0,0.40324232,0.050791245,0.40433815,0.0,255,190,6,4,1,0,1,1,0,1,36
1054705416,0,800000.0,0.05,0.0,0.0,0.67372257,0,0,0,0,4,5,0,0,0,1,44
1055598019,1055594486,1200.0,0.40324232,0.05089175,0.56380075,0.0,255,190,6,4,1,0,1,1,0,1,36
1055707831,0,800000.0,0.05,0.0,0.0,1.0508745,0,0,0,0,4,5,0,0,0,1,44
1056602229,1055594486,1200.0,0.40324232,0.050908465,0.4412067,0.0,255,190,6,4,1,0,1,1,0,1,36
1056651798,1056644583,1200.0,0.40324232,0.050908465,0.4412067,0.0,255,190,6,4,1,0,1,1,0,1,36
1056709445,0,800000.0,0.05,0.0,0.0,0.56033075,0,0,0,0,4,5,0,0,0,1,44
1057660227,1056644583,1200.0,0.40324232,0.05064065,0.6335046,0.0,255,190,6,4,1,0,1,1,0,1,36
1057669838,1057667545,1200.0,0.40324232,0.05064065,0.6335046,0.0,255,190,6,4,1,0,1,1,0,1,36
1057711748,0,800000.0,0.05,0.0,0.0,0.8990824,0,0,0,0,4,5,0,0,0,1,44
1058674586,1057667545,1200.0,0.40324232,0.050497897,0.5683489,0.0,255,190,6,4,1,0,1,1,0,1,36
1058714545,0,800000.0,0.05,0.0,0.0,0.56160516,0,0,0,0,4,5,0,0,0,1,44
1059638653,1059638499,1200.0,0.40324232,0.033663332,0.45148468,0.0,255,190,6,4,1,0,1,1,0,1,36
1059714619,0,800000.0,0.05,0.0,0.0,1.0059869,0,0,0,0,4,5,0,0,0,1,44
1060647790,1059638499,1200.0,0.40324232,0.05045723,0.5372211,0.0,255,190,6,4,1,0,1,1,0,1,36
1060668810,1060660543,1200.0,0.40324232,0.05045723,0.5372211,0.0,255,190,6,4,1,0,1,1,0,1,36
1060716811,0,800000.0,0.05,0.0,0.0,0.6069678,0,0,0,0,4,5,0,0,0,1,44
1061671827,1060660543,1200.0,0.40324232,0.05099398,0.41395113,0.0,255,190,6,4,1,0,1,1,0,1,36
1061719437,0,800000.0,0.05,0.0,0.0,0.85372674,0,0,0,0,4,5,0,0,0,1,44
1062680768,1060660543,1200.0,0.40324232,0.033999965,0.6739993,0.0,255,190,6,4,1,0,1,1,0,1,36
1062723266,0,800000.0,0.05,0.0,0.0,0.60560167,0,0,0,0,4,5,0,0,0,1,44
1063663734,1063655568,1200.0,0.40324232,0.03386265,0.59359235,0.0,255,190,6,4,1,0,1,1,0,1,36
1063724111,0,800000.0,0.05,0.0,0.0,1.0029321,0,0,0,0,4,5,0,0,0,1,44
1064664639,1063655568,1200.0,0.40324232,0.050495397,0.56238014,0.0,255,190,6,4,1,0,1,1,0,1,36
1064725859,0,800000.0,0.05,0.0,0.0,0.5707517,0,0,0,0,4,5,0,0,0,1,44
1065668818,1063655568,1200.0,0.40324232,0.033861406,0.47405967,0.0,255,190,6,4,1,0,1,1,0,1,36
1065727192,0,800000.0,0.05,0.0,0.0,0.8996205,0,0,0,0,4,5,0,0,0,1,44
1065729716,1065727593,1200.0,0.40324232,0.033861406,0.47405967,0.0,255,190,6,4,1,0,1,1,0,1,36
1066732177,0,800000.0,0.05,0.0,0.0,0.56021124,0,0,0,0,4,5,0,0,0,1,44
1066739245,1065727593,1200.0,0.40324232,0.050702676,0.36684877,0.0,255,190,6,4,1,0,1,1,0,1,36
1067734407,0,800000.0,0.05,0.0,0.0,1.0512462,0,0,0,0,4,5,0,0,0,1,44
1067739652,1065727593,1200.0,0.40324232,0.120149694,1.7565687,0.0,255,190,6,4,1,0,1,1,0,1,36
1068736637,0,800000.0,0.05,0.0,0.0,0.560759,0,0,0,0,4,5,0,0,0,1,44
1068739989,1065727593,1200.0,0.40324232,0.033798054,0.5984244,0.0,255,190,6,4,1,0,1,1,0,1,36
1069549733,1069544527,1200.0,0.40324232,0.033864237,0.53784376,0.0,255,190,6,4,1,0,1,1,0,1,36
1069736798,0,800000.0,0.05,0.0,0.0,0.85461134,0,0,0,0,4,5,0,0,0,1,44
1070556632,1069544527,1200.0,0.40324232,0.050589968,0.472173,0.0,255,190,6,4,1,0,1,1,0,1,36
1070567251,1070565566,1200.0,0.40324232,0.050589968,0.472173,0.0,255,190,6,4,1,0,1,1,0,1,36
1070741042,0,800000.0,0.05,0.0,0.0,0.6050149,0,0,0,0,4,5,0,0,0,1,44
1071571642,1070565566,1200.0,0.40324232,0.09154119,0.44775584,0.0,255,190,6,4,1,0,1,1,0,1,36
1071742785,0,800000.0,0.05,0.0,0.0,1.0161556,0,0,0,0,4,5,0,0,0,1,44
1072576818,1070565566,1200.0,0.40324232,0.03372651,0.63286805,0.0,255,190,6,4,1,0,1,1,0,1,36
1072745761,0,800000.0,0.05,0.0,0.0,0.6066536,0,0,0,0,4,5,0,0,0,1,44
1073583376,1070565566,1200.0,0.40324232,0.03386977,0.62160987,0.0,255,190,6,4,1,0,1,1,0,1,36
1073748075,0,800000.0,0.05,0.0,0.0,0.85607964,0,0,0,0,4,5,0,0,0,1,44
1074590589,1070565566,1200.0,0.40324232,0.033733338,0.53576475,0.0,255,190,6,4,1,0,1,1,0,1,36
1074751378,0,800000.0,0.05,0.0,0.0,0.6734483,0,0,0,0,4,5,0,0,0,1,44
1075594243,1070565566,1200.0,0.40324232,0.033897627,0.5104584,0.0,255,190,6,4,1,0,1,1,0,1,36
1075753804,0,800000.0,0.05,0.0,0.0,1.047602,0,0,0,0,4,5,0,0,0,1,44
1076560412,1076553547,1200.0,0.40324232,0.033794563,0.42839578,0.0,255,190,6,4,1,0,1,1,0,1,36
1076755765,0,800000.0,0.05,0.0,0.0,0.5614391,0,0,0,0,4,5,0,0,0,1,44
1077569717,1076553547,1200.0,0.40324232,0.050872765,0.53865284,0.0,255,190,6,4,1,0,1,1,0,1,36
1077710621,1077703980,1200.0,0.40324232,0.050872765,0.53865284,0.0,255,190,6,4,1,0,1,1,0,1,36
