timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
210320070,1,0,1,0,0,0,0,0
210829944,1,0,1,0,0,0,0,0
211332244,1,0,1,0,0,0,0,0
211842944,1,0,1,0,0,0,0,0
212342971,1,0,1,0,0,0,0,0
212851944,1,0,1,0,0,0,0,0
213356155,1,0,1,0,0,0,0,0
213866012,1,0,1,0,0,0,0,0
214376181,1,0,1,0,0,0,0,0
214875983,1,0,1,0,0,0,0,0
215386938,1,0,1,0,0,0,0,0
215897195,1,0,1,0,0,0,0,0
216406983,1,0,1,0,0,0,0,0
216916971,1,0,1,0,0,0,0,0
217428112,1,0,1,0,0,0,0,0
217937983,1,0,1,0,0,0,0,0
218448554,1,0,1,0,0,0,0,0
218949032,1,0,1,0,0,0,0,0
219458092,1,0,1,0,0,0,0,0
219969149,1,0,1,0,0,0,0,0
220478938,1,0,1,0,0,0,0,0
220979935,1,0,1,0,0,0,0,0
221491363,1,0,1,0,0,0,0,0
222002081,1,0,1,0,0,0,0,0
222512976,1,0,1,0,0,0,0,0
223022143,1,0,1,0,0,0,0,0
223531939,1,0,1,0,0,0,0,0
224041985,1,0,1,0,0,0,0,0
224543075,1,0,1,0,0,0,0,0
225052971,1,0,1,0,0,0,0,0
225563938,1,0,1,0,0,0,0,0
226073296,1,0,1,0,0,0,0,0
226582189,1,0,1,0,0,0,0,0
227090948,1,0,1,0,0,0,0,0
227595216,1,0,1,0,0,0,0,0
228105980,1,0,1,0,0,0,0,0
228614366,1,0,1,0,0,0,0,0
229123938,1,0,1,0,0,0,0,0
229628161,1,0,1,0,0,0,0,0
230138019,1,0,1,0,0,0,0,0
230638141,1,0,1,0,0,0,0,0
231146227,1,0,1,0,0,0,0,0
231646945,1,0,1,0,0,0,0,0
232152984,1,0,1,0,0,0,0,0
232662940,1,0,1,0,0,0,0,0
233165950,1,0,1,0,0,0,0,0
233675176,1,0,1,0,0,0,0,0
234175979,1,0,1,0,0,0,0,0
234686413,1,0,1,0,0,0,0,0
235196071,1,0,1,0,0,0,0,0
235705991,1,0,1,0,0,0,0,0
236217087,1,0,1,0,0,0,0,0
236726977,1,0,1,0,0,0,0,0
237227148,1,0,1,0,0,0,0,0
237736940,1,0,1,0,0,0,0,0
238247015,1,0,1,0,0,0,0,0
238748944,1,0,1,0,0,0,0,0
239258940,1,0,1,0,0,0,0,0
239768940,1,0,1,0,0,0,0,0
240277938,1,0,1,0,0,0,0,0
240777984,1,0,1,0,0,0,0,0
241278014,1,0,1,0,0,0,0,0
241788948,1,0,1,0,0,0,0,0
242299229,1,0,1,0,0,0,0,0
242809965,1,0,1,0,0,0,0,0
243319984,1,0,1,0,0,0,0,0
243830162,1,0,1,0,0,0,0,0
244341726,1,0,1,0,0,0,0,0
244851986,1,0,1,0,0,0,0,0
245352328,1,0,1,0,0,0,0,0
245863066,1,0,1,0,0,0,0,0
246375579,1,0,1,0,0,0,0,0
246876255,1,0,1,0,0,0,0,0
247386967,1,0,1,0,0,0,0,0
247498009,1,0,1,0,0,0,0,0
247998170,1,0,1,0,0,0,0,0
248506943,1,0,1,0,0,0,0,0
249007127,1,0,1,0,0,0,0,0
249516941,1,0,1,0,0,0,0,0
250017149,1,0,1,0,0,0,0,0
250206449,0,0,1,0,0,0,0,0
250710986,0,0,1,0,0,0,0,0
