timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
341407807,0.06823372,0.0056023723,0.0
341613679,0.14812899,0.0048544835,0.0
341813685,0.03788506,0.0064350357,0.0
342017372,0.05626215,0.0010713484,0.0
342219251,0.2035225,0.004126299,0.0
342419235,0.21233654,0.001887489,0.0
342622993,0.10198008,0.0043433113,0.0
342823770,0.095091596,0.0048410697,0.0
343028864,0.13425985,0.011723728,0.0
343232581,0.067246705,0.0019847867,0.0
343433395,0.023993019,0.0017040549,0.0
343638143,0.01949655,0.0011483785,0.0
343843022,0.025825327,0.0019122616,0.0
344044888,0.01664318,0.0012988528,0.0
344247862,0.031911954,0.00045648922,0.0
344449938,0.023436133,0.0017066392,0.0
344654201,0.022631764,0.0012598627,0.0
344855016,0.024256973,0.0022430161,0.0
345060221,0.01630754,0.0017080144,0.0
345260204,0.020557452,0.0012469093,0.0
345463786,0.031086305,0.0022285893,0.0
345668990,0.025065579,0.0015308633,0.0
345869684,0.038417734,0.0015864047,0.0
346073371,0.025310408,0.001327555,0.0
346275277,0.027991533,0.0019864757,0.0
346475326,0.023278771,0.0006108345,0.0
346679007,0.018842159,0.0015268468,0.0
346884880,0.018151758,0.001633077,0.0
347086517,0.01870522,0.0011474588,0.0
347289391,0.01810706,0.00064791134,0.0
347490173,0.023486393,0.0019277937,0.0
347695336,0.02327789,0.0010011544,0.0
347898971,0.017800389,0.0019317876,0.0
348100065,0.021053951,0.0005070889,0.0
348304615,0.032047547,0.0012348327,0.0
348504626,0.022955239,0.0012538456,0.0
348710142,0.02058114,0.00046073055,0.0
348910513,0.02656102,0.0016977967,0.0
349110992,0.01931619,0.0013199036,0.0
349316844,0.015024611,0.0019363941,0.0
349517187,0.017668096,0.0019021591,0.0
349720572,0.016236376,0.0016814892,0.0
349922845,0.018714895,0.0022233177,0.0
350123982,0.013348283,0.001718401,0.0
350327002,0.023710774,0.0010378588,0.0
350527782,0.018686632,0.0009982246,0.0
350733729,0.019175632,0.0011562022,0.0
350936589,0.0240149,0.0018089097,0.0
351139211,0.03679244,0.0016625056,0.0
351339387,0.019929774,0.002052008,0.0
351539745,0.020756438,0.0019172227,0.0
351740137,0.025119772,0.0012615086,0.0
351945731,0.01798381,0.001969637,0.0
352145778,0.016787041,0.0017251626,0.0
352349420,0.014673336,0.0020314986,0.0
352550226,0.017528294,0.001312189,0.0
352754486,0.012421849,0.0013286265,0.0
352958968,0.012018875,0.00088676566,0.0
353159828,0.01862018,0.0009347633,0.0
353364594,0.02212966,0.0013463951,0.0
353565391,0.015029404,0.0015320303,0.0
353766264,0.02098663,0.0010762162,0.0
353970535,0.020109843,0.0012845601,0.0
354171341,0.014998746,0.0016879267,0.0
354372922,0.01713474,0.0005799933,0.0
354572891,0.022765853,0.00022557963,0.0
354778465,0.012796624,0.0017097596,0.0
354979786,0.019722741,0.0011188966,0.0
355181401,0.012767212,0.001483096,0.0
355382497,0.02917069,0.0014355361,0.0
355581771,0.011858403,0.0011557325,0.0
355786247,0.017779933,0.0021919894,0.0
355990491,0.011005821,0.0010212496,0.0
356191317,0.021305963,0.0014524827,0.0
356396632,0.022489155,0.0013456097,0.0
356599811,0.03244522,0.002437328,0.0
356800648,0.030775284,0.00032578697,0.0
357005369,0.01700076,0.00045963237,0.0
357205406,0.012452078,0.0011697641,0.0
357406439,0.019103417,0.00086844206,0.0
357611628,0.021650195,0.00083506765,0.0
357811306,0.021004327,0.002041269,0.0
358015862,0.027200218,0.0018754017,0.0
358220880,0.023386009,0.0016339308,0.0
358420582,0.015522372,0.0010650347,0.0
358625767,0.010666149,0.0015030734,0.0
358829396,0.02128477,0.0008704896,0.0
359030187,0.025397332,0.0013151013,0.0
359235412,0.018213525,0.0020086954,0.0
359435291,0.026332878,0.0008313431,0.0
359639761,0.02673149,0.0016283426,0.0
359845763,0.022235138,0.0010235613,0.0
360044949,0.019645568,0.0024551048,0.0
360250534,0.017493485,0.0018695798,0.0
360451317,0.020720841,0.0003250233,0.0
360654970,0.020753149,0.0020594087,0.0
360855845,0.019709589,0.0022598337,0.0
361060915,0.020139713,0.0014846977,0.0
361264566,0.012735304,0.0012190589,0.0
361465385,0.017121876,0.0014876279,0.0
361670617,0.01733981,0.0019665547,0.0
361871232,0.01835823,0.0010903357,0.0
362071778,0.015932787,0.0022528926,0.0
362277585,0.021827348,0.0021724128,0.0
362477783,0.015636045,0.0013475107,0.0
362678191,0.010103581,0.0012391665,0.0
362878975,0.01392298,0.000741245,0.0
363083262,0.02252266,0.0011321685,0.0
363284832,0.023111803,0.0010327919,0.0
363485047,0.021336207,0.0016199083,0.0
363685314,0.018381186,0.0018279533,0.0
363889377,0.019209232,0.0018699382,0.0
364090606,0.02564234,0.00092066533,0.0
364294178,0.022590635,0.0001958995,0.0
364500146,0.018732427,0.0013544335,0.0
364700975,0.015629651,0.0020348942,0.0
364904611,0.019259114,0.0010146237,0.0
365106446,0.016022138,0.0012823337,0.0
365311376,0.023165792,0.0018267247,0.0
365513014,0.02251285,0.001169053,0.0
365714205,0.024690563,0.0012019542,0.0
365918494,0.024243068,0.0016188371,0.0
366119792,0.019497203,0.0022232973,0.0
366320588,0.014709232,0.0012378389,0.0
366524939,0.02389001,0.0013800182,0.0
366726524,0.02464972,0.0012037557,0.0
366926233,0.0231656,0.0019893553,0.0
367131193,0.01164328,0.0009902186,0.0
367332529,0.024276484,0.0013504713,0.0
367536662,0.02689114,0.0021074538,0.0
367737401,0.019829558,0.0009700181,0.0
367942961,0.021859081,0.002460651,0.0
368143303,0.022688884,0.0017040647,0.0
368343797,0.018450826,0.0017246244,0.0
368545406,0.018132608,0.0013319335,0.0
368745367,0.029494146,0.0006673815,0.0
368951593,0.015861899,0.0016612553,0.0
369154219,0.02291682,0.00053797924,0.0
369354988,0.025145935,0.0014583059,0.0
369560118,0.0151852695,0.0014655076,0.0
369760118,0.020311883,0.0022498264,0.0
369965773,0.01670094,0.0028430317,0.0
370165947,0.018041559,0.0013905864,0.0
370365772,0.020483647,0.0025297587,0.0
370571304,0.011967267,0.0025446198,0.0
370772122,0.012413114,0.0018569073,0.0
370972062,0.017256977,0.0025252772,0.0
371176579,0.016506968,0.0021040821,0.0
371378496,0.022437299,0.0007792181,0.0
371583004,0.015612533,0.0019327942,0.0
371783060,0.023946384,0.0015892362,0.0
371983863,0.015584882,0.0017024599,0.0
372188088,0.012458727,0.0018147661,0.0
372388624,0.019587817,0.0011862678,0.0
372589435,0.016021969,0.0005521032,0.0
372794368,0.023809314,0.0016732397,0.0
372994509,0.013707694,0.0005774403,0.0
373198974,0.015613262,0.0015629538,0.0
373403552,0.009413898,0.0016854402,0.0
373604175,0.012413339,0.00075369666,0.0
373808583,0.01511918,0.00093658094,0.0
374012938,0.01803729,0.001519835,0.0
374213777,0.015722701,0.0010898024,0.0
374418519,0.0120136645,0.0010721212,0.0
374618492,0.018706104,0.0008932104,0.0
374822964,0.018563498,0.001275938,0.0
375028419,0.024427613,0.0017888395,0.0
375228578,0.018686367,0.00082261406,0.0
375430241,0.008267814,0.0011238506,0.0
375635315,0.028441507,0.0012358377,0.0
375839004,0.025922392,0.00093091786,0.0
376039837,0.017339943,0.0011867462,0.0
376244599,0.022876708,0.0010121746,0.0
376449645,0.02094964,0.0018422679,0.0
376650410,0.021176364,0.0015725081,0.0
376854222,0.019258399,0.0015246132,0.0
377054190,0.025580602,0.0016951018,0.0
377259302,0.016159555,0.0030835385,0.0
377460601,0.013511784,0.0008751309,0.0
377660810,0.025008751,0.0015960619,0.0
377861214,0.023860589,0.0016370907,0.0
378064591,0.023322068,0.0010801445,0.0
378265382,0.020766394,0.0019543353,0.0
378470354,0.017883535,0.0017383961,0.0
378675216,0.013693338,0.0016154596,0.0
378875583,0.013860012,0.0018164713,0.0
379079791,0.02514942,0.0015433059,0.0
379279810,0.01946226,0.0018198645,0.0
379484606,0.021180721,0.0014529456,0.0
379686418,0.019072063,0.000684,0.0
379890504,0.022583276,0.001530105,0.0
380092023,0.025853949,0.0021580737,0.0
380292634,0.017028352,0.0026079565,0.0
380494164,0.01620112,0.00075247657,0.0
380698799,0.021602353,0.0022643532,0.0
380902996,0.025482308,0.002183604,0.0
381103775,0.02853131,0.000930684,0.0
381308978,0.023425892,0.0018043738,0.0
381512581,0.022792365,0.0017031488,0.0
381714520,0.01973386,0.0017789939,0.0
381919007,0.022694442,0.0010219704,0.0
382118986,0.015741484,0.0016600534,0.0
382324111,0.012903368,0.0015263734,0.0
382524083,0.01868286,0.0013899013,0.0
382728655,0.013835683,0.001802712,0.0
382933795,0.03208088,0.0009598212,0.0
383134526,0.015507135,0.0014455308,0.0
383334162,0.015649293,0.0010306604,0.0
383536010,0.02216972,0.0012958751,0.0
383736619,0.020753488,0.0023742393,0.0
383941652,0.016475169,0.00070781575,0.0
384141683,0.013917333,0.0015231993,0.0
384348110,0.0072740577,0.00084098504,0.0
384548624,0.023072997,0.0022728958,0.0
384753328,0.013149337,0.0012191401,0.0
384954793,0.022545291,0.0012718915,0.0
385154473,0.015818631,0.0017453041,0.0
385358166,0.016321314,0.0016213191,0.0
385559784,0.022080157,0.0013019589,0.0
385764904,0.014399558,0.0015716924,0.0
385968620,0.018090254,0.0010226746,0.0
386171406,0.022083629,0.0016723607,0.0
386372106,0.016036674,0.0029601823,0.0
386576579,0.016157081,0.0025096864,0.0
386776602,0.0135403,0.0017498193,0.0
386977401,0.016069029,0.0023199737,0.0
387182642,0.017143356,0.0017834731,0.0
387382539,0.023973731,0.0015477737,0.0
387586962,0.024196219,0.0021112217,0.0
387791794,0.012048028,0.0017575611,0.0
387991815,0.02294366,0.0011743419,0.0
388194444,0.016312227,0.0019591285,0.0
388394590,0.025230374,0.0010758252,0.0
388598176,0.0216333,0.0018907649,0.0
388803574,0.018044747,0.001929707,0.0
389004849,0.024952572,0.001490803,0.0
389207762,0.026644466,0.0011326481,0.0
389409410,0.018864388,0.00095273193,0.0
389614547,0.022923334,0.0018711422,0.0
389815239,0.009840475,0.0010306103,0.0
390015860,0.028030995,0.001350363,0.0
390220993,0.01681348,0.0011620563,0.0
390422174,0.017979097,0.0014887849,0.0
390627360,0.009673329,0.00250999,0.0
390828007,0.011991721,0.0013689575,0.0
391031781,0.02503593,0.0025140392,0.0
391236580,0.01812008,0.0023373757,0.0
391436893,0.019692859,0.0018838624,0.0
391641396,0.030717358,0.0020518904,0.0
391841415,0.030829675,0.0016044453,0.0
392042814,0.017606055,0.002006853,0.0
392244107,0.028211957,0.0014628202,0.0
392446963,0.02137433,0.0020240224,0.0
392647806,0.018486267,0.0019007256,0.0
392852952,0.033770457,0.0009843118,0.0
393052999,0.019220762,0.00063224864,0.0
393255346,0.036401052,0.0009300492,0.0
393455864,0.019441782,0.0021518734,0.0
393661855,0.024999622,0.00058465486,0.0
393861756,0.017995954,0.0005653699,0.0
394066438,0.016423767,0.0019049774,0.0
394267050,0.015049584,0.0018368996,0.0
394467005,0.020185594,0.0015861653,0.0
394671806,0.023509972,0.0007623269,0.0
394872619,0.023362188,0.002193105,0.0
395072568,0.023153549,0.0024111357,0.0
395278183,0.017301278,0.0014740828,0.0
395478982,0.012057074,0.0007769157,0.0
395684048,0.016647425,0.0009914822,0.0
395884147,0.012865245,0.0007723636,0.0
396088587,0.018186066,0.0014292783,0.0
396292906,0.021763971,0.0008465515,0.0
396493420,0.018942785,0.0019323427,0.0
396698849,0.024865486,0.0017022892,0.0
396900861,0.017599182,0.0019209215,0.0
397103787,0.014752719,0.0026449517,0.0
397309232,0.02283018,0.002224844,0.0
397508866,0.022907177,0.0016034045,0.0
397714184,0.017618144,0.0019642226,0.0
397915345,0.024507085,0.0023087694,0.0
398116928,0.027300227,0.0012397025,0.0
398319825,0.016190073,0.0015792043,0.0
398520576,0.017053328,0.0018827792,0.0
398725793,0.023381269,0.002103754,0.0
398925940,0.009035687,0.0019698914,0.0
399126382,0.022209723,0.0017715379,0.0
399330491,0.016588029,0.0013514945,0.0
399531295,0.02065306,0.0014443817,0.0
399732384,0.026785215,0.002015753,0.0
399935841,0.018397676,0.0015608489,0.0
400136835,0.020092309,0.0012675782,0.0
400339308,0.016492527,0.0018176272,0.0
400539286,0.014742403,0.0012557238,0.0
400742997,0.017757505,0.0020315906,0.0
400948105,0.021911565,0.0024342458,0.0
401148116,0.015846893,0.0010737864,0.0
401348892,0.01934542,0.002924979,0.0
401554373,0.020950342,0.0022435763,0.0
401753958,0.008190938,0.0014199276,0.0
401958355,0.027360702,0.0024034148,0.0
402164044,0.0132183535,0.00119888,0.0
402363337,0.012805409,0.0019338639,0.0
402567802,0.017197303,0.0015268881,0.0
402768631,0.025750723,0.0008304495,0.0
402968564,0.020207306,0.0012173086,0.0
403171262,0.030741358,0.002088609,0.0
403371350,0.019229244,0.0016776604,0.0
403574988,0.018190794,0.002277484,0.0
403777661,0.020017186,0.0023315141,0.0
403982206,0.01805584,0.0019307078,0.0
404182991,0.02331653,0.00195833,0.0
404387345,0.026251758,0.0023254324,0.0
404591834,0.014809666,0.0013696834,0.0
404793758,0.030741332,0.0012799248,0.0
404994516,0.023393605,0.0012002462,0.0
405194519,0.02207848,0.0010120274,0.0
405399210,0.01993971,0.0018812829,0.0
405603378,0.014216895,0.0012610679,0.0
405804182,0.012063828,0.0010485793,0.0
406010440,0.02044639,0.0019688867,0.0
406210765,0.013537499,0.0006977105,0.0
406414146,0.02248921,0.0016903323,0.0
406615035,0.017788257,0.0016497355,0.0
406815860,0.012082356,0.0020373925,0.0
407020257,0.021256788,0.0010651083,0.0
407222446,0.017862057,0.0029836157,0.0
407427357,0.022995368,0.0022068569,0.0
407627364,0.01891888,0.0021698938,0.0
407830991,0.020894745,0.0018211951,0.0
408036978,0.019667706,0.0013516956,0.0
408236171,0.018455071,0.003355671,0.0
408440766,0.015283921,0.001970812,0.0
408642176,0.016546072,0.0017441693,0.0
408846527,0.015416877,0.0023583549,0.0
409051346,0.019910356,0.00147397,0.0
409252109,0.014367004,0.0026529308,0.0
409455940,0.02057,0.0010093241,0.0
409656631,0.011856965,0.001476684,0.0
409857366,0.018183643,0.0020280362,0.0
410059018,0.01941838,0.0011858807,0.0
410258971,0.023759121,0.0015762667,0.0
410463780,0.018452886,0.0013444376,0.0
410668879,0.021802576,0.001658978,0.0
410868571,0.012198787,0.0015074927,0.0
411070210,0.007286388,0.0019170285,0.0
411275319,0.011598038,0.001719531,0.0
411479007,0.018222509,0.0016975815,0.0
411679841,0.016074311,0.0016498008,0.0
411885728,0.011728219,0.0029155633,0.0
412088576,0.0122552505,0.0018163989,0.0
412291218,0.02125374,0.0008096587,0.0
412494981,0.014272581,0.0020415348,0.0
412695007,0.017490063,0.0016279621,0.0
412900425,0.022943795,0.0013161155,0.0
413101691,0.021367071,0.0016036202,0.0
413300890,0.014538369,0.001364745,0.0
413506199,0.016258337,0.0022155966,0.0
413707799,0.018641159,0.0014979789,0.0
413910199,0.011017562,0.0006332421,0.0
414115425,0.025101779,0.0023437869,0.0
414316623,0.021648047,0.0013072416,0.0
414519776,0.026955908,0.00080233376,0.0
414725599,0.016521944,0.0016421219,0.0
414925795,0.019207511,0.0016505128,0.0
415127806,0.015593127,0.0017011511,0.0
415332916,0.014742032,0.0015879538,0.0
415533820,0.030438598,0.0017660289,0.0
415738205,0.030877301,0.0019986988,0.0
415942482,0.016763212,0.0022030615,0.0
416143764,0.01975608,0.001449005,0.0
416346221,0.023531806,0.0017687175,0.0
416545761,0.012058742,0.0013763265,0.0
416749354,0.023086851,0.0015198214,0.0
416950240,0.015500965,0.003206204,0.0
417151795,0.015871506,0.0022304233,0.0
417356229,0.014685701,0.0013858149,0.0
417558615,0.022920584,0.0020455306,0.0
417762184,0.02222956,0.0018964899,0.0
417964106,0.03627133,0.002159257,0.0
418167779,0.021619424,0.0018615864,0.0
418368612,0.024442106,0.001176524,0.0
418574214,0.0140773,0.0022751999,0.0
418775050,0.019290477,0.0024216408,0.0
418979271,0.015663099,0.0021577687,0.0
419180842,0.013115874,0.0025482522,0.0
419381212,0.01644871,0.0025687441,0.0
419584610,0.019531643,0.0010387601,0.0
419785379,0.012703939,0.0009945506,0.0
419985390,0.023432681,0.0016488153,0.0
420190167,0.020288656,0.0011828931,0.0
420391028,0.018195411,0.0021053564,0.0
420590981,0.014418469,0.0012029028,0.0
420796610,0.017193511,0.0024993701,0.0
420997324,0.010348071,0.0020990071,0.0
421197664,0.017185884,0.0012541532,0.0
421402516,0.015490131,0.0015979373,0.0
421603299,0.018117957,0.0023142474,0.0
421807223,0.018905338,0.0019529671,0.0
422007778,0.02499083,0.0024254618,0.0
422213197,0.012041691,0.0020630828,0.0
422416582,0.023467867,0.0015053839,0.0
422618502,0.015544395,0.0023247998,0.0
422823151,0.011746023,0.0021918367,0.0
423023783,0.015822891,0.0016446654,0.0
423228343,0.014870435,0.0030382543,0.0
423429017,0.017298061,0.002757073,0.0
423629681,0.017723387,0.0018524355,0.0
423830406,0.019183721,0.0023699608,0.0
424031245,0.021887673,0.0016833206,0.0
424230841,0.023848495,0.0010012047,0.0
424435385,0.024921652,0.001983854,0.0
424639809,0.017262254,0.0013170687,0.0
424839760,0.016951706,0.0022713372,0.0
425045786,0.01903859,0.0018274273,0.0
425246258,0.017222011,0.0020695762,0.0
425451309,0.02130404,0.0022328696,0.0
425654972,0.013682754,0.002096687,0.0
425855965,0.020837372,0.0015087596,0.0
426060844,0.024768513,0.0016619127,0.0
426261981,0.009622685,0.00203083,0.0
426462211,0.019172657,0.0018954877,0.0
426663007,0.020878157,0.0018884517,0.0
426862966,0.020690216,0.0017186308,0.0
427068602,0.029212927,0.0008081207,0.0
427269557,0.027993137,0.002718744,0.0
427469366,0.011717175,0.0022689467,0.0
427673391,0.017420212,0.001428414,0.0
427877808,0.015812734,0.0021580337,0.0
428078177,0.020715402,0.0018638349,0.0
428283287,0.021160671,0.0020819511,0.0
428483277,0.020579185,0.002138076,0.0
428685172,0.023925986,0.0015979601,0.0
428886125,0.01823206,0.0017694847,0.0
429086383,0.024853237,0.0019544817,0.0
429291368,0.019441815,0.0023627956,0.0
429492125,0.015252303,0.0027518633,0.0
429691418,0.024301745,0.0014828304,0.0
429895993,0.026179211,0.0014295283,0.0
430096622,0.015642451,0.0015991132,0.0
430296604,0.02661891,0.0024989413,0.0
430501420,0.026711,0.0017435119,0.0
430704586,0.028603734,0.0017842491,0.0
430906542,0.023059994,0.0017447032,0.0
431108135,0.026740525,0.0011485416,0.0
431308903,0.016897254,0.0028760321,0.0
431512635,0.028302385,0.0014454601,0.0
431713398,0.016597122,0.0016378567,0.0
431915323,0.025933804,0.0027176584,0.0
432118235,0.020900685,0.0011905878,0.0
432318982,0.022014163,0.0018077202,0.0
432519795,0.023675147,0.0018954276,0.0
432725024,0.021589708,0.0017275297,0.0
432925805,0.021349939,0.0015432845,0.0
433125357,0.018172344,0.0024603086,0.0
433329701,0.023120701,0.0025726182,0.0
433530581,0.016737217,0.0028365268,0.0
433734175,0.016841315,0.001734225,0.0
433939295,0.013383778,0.0020879065,0.0
434140410,0.017982472,0.0017628513,0.0
434343816,0.023764703,0.0020527875,0.0
434549010,0.02122769,0.0018395229,0.0
434750178,0.023431953,0.0022325923,0.0
434950985,0.0177858,0.0007817802,0.0
435151009,0.009307932,0.0025403674,0.0
435356186,0.01688971,0.0026888144,0.0
435556937,0.01733357,0.0022133812,0.0
435756894,0.013998411,0.0019552917,0.0
435961386,0.021944681,0.0021374621,0.0
436166604,0.02205864,0.0015533064,0.0
436366583,0.018126719,0.001830215,0.0
436568070,0.01937192,0.0018517803,0.0
436771027,0.023241283,0.0010788912,0.0
436972874,0.018131856,0.0024671662,0.0
437176635,0.01611604,0.0028092077,0.0
437376646,0.021480137,0.0015506415,0.0
437581725,0.0196815,0.004241884,0.0
437783637,0.026333397,0.0027534903,0.0
437983314,0.021725135,0.0021312172,0.0
438187370,0.023617394,0.0022732327,0.0
438389684,0.02343704,0.0018415723,0.0
438592580,0.024181774,0.0027511013,0.0
438794170,0.01961204,0.0018366909,0.0
438999788,0.024973782,0.0024498282,0.0
439200589,0.012945817,0.0025133379,0.0
439406067,0.022112353,0.0014036023,0.0
439607340,0.017536858,0.0012446853,0.0
439810989,0.025458725,0.0018977213,0.0
440013331,0.021303657,0.0027764807,0.0
440218500,0.015333736,0.0012973411,0.0
440418764,0.018565904,0.0017424745,0.0
440622967,0.021004215,0.002439325,0.0
440823814,0.032282684,0.0017944439,0.0
441023768,0.027447082,0.0017323093,0.0
441228876,0.018197775,0.0020263735,0.0
441430660,0.029009467,0.0015628472,0.0
441630469,0.026143704,0.002262969,0.0
441834554,0.030561425,0.0020624525,0.0
442035325,0.026505742,0.0016664655,0.0
442236128,0.031133994,0.0018805952,0.0
442440909,0.026812155,0.0021967231,0.0
442642181,0.016770866,0.0019351618,0.0
442845406,0.021465585,0.002695948,0.0
443046264,0.012115674,0.00199897,0.0
443246980,0.019292427,0.0017618254,0.0
443451280,0.019633025,0.002503777,0.0
443652990,0.020656632,0.0019314976,0.0
443857553,0.016497614,0.0013662316,0.0
444057547,0.02099756,0.0017564165,0.0
444262987,0.019426242,0.0020531341,0.0
444467303,0.019334942,0.0025021508,0.0
444668033,0.01961302,0.0023036425,0.0
444868424,0.0235973,0.0018493489,0.0
445069696,0.027898636,0.0021448995,0.0
445272598,0.02161567,0.0018611883,0.0
445475209,0.017563183,0.002142467,0.0
445676189,0.01834895,0.0021141868,0.0
445876448,0.022737864,0.0016624039,0.0
446079764,0.019291477,0.0022473466,0.0
446280635,0.021661358,0.0017228124,0.0
446480604,0.024591815,0.0015965939,0.0
446686263,0.027396567,0.0025633026,0.0
446886999,0.023462486,0.0034130304,0.0
447092944,0.015929164,0.0019251949,0.0
447293745,0.025801443,0.0022670573,0.0
447497363,0.032353606,0.0016267542,0.0
447698219,0.020024812,0.0014305079,0.0
447902988,0.017381001,0.002194224,0.0
448107315,0.016031628,0.0019681894,0.0
448308103,0.01804816,0.0016959993,0.0
448511775,0.026696442,0.0022269576,0.0
448715322,0.014171043,0.0020680549,0.0
448918971,0.020664193,0.0031873158,0.0
449119952,0.020845698,0.0026189075,0.0
449324121,0.018674057,0.0033795508,0.0
449525020,0.023113228,0.0027388267,0.0
449726252,0.021060893,0.0027966232,0.0
449929370,0.02043831,0.001316264,0.0
450130977,0.023186471,0.001642671,0.0
450332870,0.0148973735,0.0020394013,0.0
450532906,0.01923911,0.0017151056,0.0
450734018,0.024369027,0.0019966597,0.0
450934199,0.026621904,0.0019564123,0.0
451134999,0.02262985,0.0017724723,0.0
451335047,0.02279959,0.0020234543,0.0
451540979,0.02087521,0.001405475,0.0
451741824,0.026166582,0.0022707966,0.0
451940960,0.021473238,0.0022362152,0.0
452146349,0.01633324,0.0015728212,0.0
452347046,0.02522728,0.0018175978,0.0
452551295,0.019838288,0.0025030372,0.0
452752106,0.017045204,0.002595681,0.0
452953646,0.022084238,0.0015503584,0.0
453156569,0.01997196,0.0022417938,0.0
453357402,0.014081025,0.0024787,0.0
453558532,0.029860988,0.0021893026,0.0
453759806,0.023748552,0.0019958916,0.0
453964876,0.013616916,0.0023297993,0.0
454166542,0.023923857,0.0023423126,0.0
454366240,0.02858392,0.0027186698,0.0
454570917,0.027298843,0.0017804311,0.0
454771767,0.019918183,0.0019349753,0.0
454972175,0.016753169,0.0014181818,0.0
455175863,0.018051326,0.0019467593,0.0
455376901,0.027903527,0.0019927742,0.0
455578143,0.019546242,0.0017581906,0.0
455781394,0.020444788,0.0025510283,0.0
455982200,0.012258222,0.0013142194,0.0
456188882,0.030233145,0.0021036786,0.0
456391809,0.017151225,0.002210418,0.0
456593366,0.01784028,0.00194161,0.0
456794517,0.024767172,0.0018671348,0.0
456995310,0.026989251,0.0025875336,0.0
457199014,0.025351599,0.0016868421,0.0
457399777,0.015498966,0.0012584013,0.0
457600589,0.021153327,0.00092342537,0.0
457805774,0.025725298,0.0022303048,0.0
458006617,0.024671512,0.0009763783,0.0
458212380,0.026518669,0.0010743362,0.0
458415014,0.022163266,0.0030458304,0.0
458616808,0.024513785,0.0022764502,0.0
458819272,0.02615133,0.0013952026,0.0
459022972,0.025540968,0.0014086068,0.0
459227951,0.026351083,0.0026466171,0.0
459428102,0.014340787,0.002609594,0.0
459632603,0.019202378,0.0018262198,0.0
459832637,0.030310426,0.0022576074,0.0
460038160,0.023870096,0.0031319626,0.0
460239795,0.020789808,0.0019427974,0.0
460444977,0.025019925,0.0022393328,0.0
460645162,0.024832787,0.0033298812,0.0
460846463,0.022417262,0.0014903992,0.0
461046978,0.024469608,0.0009519358,0.0
461252851,0.02923295,0.0027758197,0.0
461452911,0.019268792,0.0027194787,0.0
461653757,0.022286596,0.0028649787,0.0
461853968,0.031730272,0.0025256306,0.0
462058198,0.018428022,0.0018684721,0.0
462259007,0.027512867,0.0022998785,0.0
462464139,0.031458292,0.0022973025,0.0
462664121,0.017975409,0.0017800223,0.0
462869610,0.02493767,0.0030902936,0.0
463073390,0.023737255,0.0027998711,0.0
463273363,0.022594124,0.0019947307,0.0
463478204,0.027253663,0.0030823078,0.0
463678997,0.026749553,0.0028191786,0.0
463878959,0.018946731,0.0025118669,0.0
464084910,0.021076737,0.0029741055,0.0
464284086,0.022405341,0.002765955,0.0
464488582,0.024084838,0.0029080277,0.0
464693779,0.024517521,0.0032143497,0.0
464893822,0.014561133,0.002763058,0.0
465096615,0.024617914,0.002564909,0.0
465296559,0.021531606,0.0023243478,0.0
465501707,0.021645715,0.0020381454,0.0
465703650,0.021647528,0.0016426863,0.0
465906483,0.025621612,0.0023940795,0.0
466111009,0.027326668,0.0017665041,0.0
466310967,0.022195052,0.0022135577,0.0
466516355,0.02621453,0.0024032958,0.0
466717351,0.020759724,0.0019480591,0.0
466916906,0.02360193,0.0017477109,0.0
467122600,0.018462772,0.002122981,0.0
467324884,0.016312236,0.0014749651,0.0
467526336,0.020347865,0.0020585905,0.0
467731292,0.025893912,0.0018257985,0.0
467932205,0.0272474,0.00228125,0.0
468136601,0.017876368,0.002043192,0.0
468338200,0.011402451,0.0017103162,0.0
468543284,0.008258319,0.0019156353,0.0
468744135,0.01591217,0.0013928752,0.0
468947782,0.01524427,0.0022570086,0.0
469149561,0.01743009,0.0025269557,0.0
469349719,0.021973806,0.002524676,0.0
469553382,0.01875675,0.002709465,0.0
469758932,0.022773985,0.0019852126,0.0
469958964,0.024402305,0.0017914156,0.0
470163285,0.023014003,0.0023935977,0.0
470364647,0.019356754,0.003217042,0.0
470564066,0.025453165,0.0015521474,0.0
470768602,0.016326118,0.0016940875,0.0
470970541,0.02253039,0.0036426377,0.0
471174985,0.03166513,0.002132826,0.0
471380386,0.019259445,0.0019959807,0.0
471580568,0.01953296,0.0019284654,0.0
471784622,0.021283941,0.0018485531,0.0
471984626,0.018637255,0.0029221494,0.0
472190114,0.011063516,0.0018391112,0.0
472391312,0.01600011,0.002305978,0.0
472591855,0.014391113,0.0029080885,0.0
472796253,0.016127912,0.0033667777,0.0
472997331,0.016837131,0.002546977,0.0
473200609,0.015371694,0.0028601007,0.0
473405761,0.031043908,0.0032408005,0.0
473606256,0.021966022,0.0012102394,0.0
473810466,0.017109344,0.0032989993,0.0
474011424,0.023914482,0.002528017,0.0
474212544,0.011139477,0.0027177145,0.0
474416593,0.017174575,0.0024724812,0.0
474617370,0.024650764,0.002779464,0.0
474822190,0.022516929,0.0027359987,0.0
475022199,0.025661265,0.0018659887,0.0
475227443,0.02164053,0.002636752,0.0
475431990,0.0072547486,0.002896366,0.0
475631936,0.019444594,0.0016230249,0.0
475836575,0.027043635,0.0018425544,0.0
476037380,0.030742083,0.0021607745,0.0
476242407,0.023117049,0.0028143397,0.0
476446238,0.022761496,0.0012330344,0.0
