timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
1814365034,1625858695200489,-235560170,-467301130,720439,715166,0.07700001,0.049486365,0.446,0.69500005,0.65,1.17,110,12,1.8230001,-0.76400006,-1.6550001,0.10700001,4.1289606,0,nan,0.0,3,1,16
1815366025,1625858696200488,-235560222,-467301282,720380,715107,0.09200001,0.074544586,0.44500002,0.697,0.66999996,1.25,110,15,1.4760001,-0.44000003,-1.4080001,0.21200001,4.3726954,0,nan,0.0,3,1,15
1816365134,1625858697200488,-235560224,-467301400,720092,714819,0.095000006,0.09372209,0.44300002,0.69500005,0.65,1.17,110,12,1.1,0.24100001,-1.0730001,0.44400004,4.821214,0,nan,0.0,3,1,16
1817362032,1625858698200488,-235560203,-467301492,719688,714415,0.11000001,0.11213775,0.44000003,0.69200003,0.65,1.17,110,12,0.89100003,0.18800001,-0.87100005,0.57500005,4.9569254,0,nan,0.0,3,1,16
1818374029,1625858699200487,-235560181,-467301557,718925,713652,0.135,0.13107754,0.437,0.688,0.65,1.17,110,9,0.666,0.397,-0.53400004,0.82100004,5.2218866,0,nan,0.0,3,1,16
1819370357,1625858700200487,-235560145,-467301605,718384,713111,0.12900001,0.1549025,0.43600002,0.68700004,0.65,1.17,110,10,0.689,0.44500002,-0.526,0.577,5.4313407,0,nan,0.0,3,1,16
1820369134,1625858701200487,-235560139,-467301624,718401,713128,0.106000006,0.746766,0.43600002,0.683,0.65,1.17,110,7,0.15200001,0.0,0.15200001,0.028,6.0801835,0,nan,0.0,3,1,16
1821358053,1625858702200486,-235560139,-467301606,718456,713183,0.08800001,0.2948037,0.43600002,0.68500006,0.65,1.17,110,9,0.062000003,-0.016,0.060000002,-0.0050000004,1.9225295,0,nan,0.0,3,1,16
1822367027,1625858703200486,-235560140,-467301597,718641,713368,0.08400001,0.6849,0.43600002,0.684,0.65,1.17,110,11,0.080000006,-0.019000001,-0.078,0.010000001,2.6202393,0,nan,0.0,3,1,16
1823364496,1625858704200486,-235560140,-467301589,718762,713489,0.156,0.68490225,0.437,0.684,0.65,1.17,110,10,0.010000001,-0.006,0.007,0.020000001,2.6202393,0,nan,0.0,3,1,16
1824365086,1625858705200485,-235560139,-467301583,718860,713587,0.132,0.6849047,0.43800002,0.68500006,0.65,1.17,110,11,0.003,0.0,0.003,0.008,2.6202393,0,nan,0.0,3,1,16
